D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_primary,strain_primary,time_secondary,strain_secondary,time_tertiary,strain_tertiary,time_failure,strain_failure
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,7.24E-13,43102.0769,1,850,34,10335120.81,0.012691757,9183120.808,0.011316335,10335120.81,0.012691757,10335120.81,0.012691757
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,7.24E-13,432054.9992,1,850,34,4143120.808,0.005510572,3423120.808,0.004600167,4143120.808,0.005510572,4143120.808,0.005510572
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,7.24E-13,8598.79317,1,850,34,18255120.81,0.021167311,16671120.81,0.019427345,18255120.81,0.021167311,18255120.81,0.021167311
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,2.70E-14,86194.25893,1,850,34,19263120.81,0.022197741,17391120.81,0.020169677,19263120.81,0.022197741,19263120.81,0.022197741
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,7.24E-13,86194.25893,1,850,34,7167120.808,0.009100648,6159120.808,0.007854908,7167120.808,0.009100648,7167120.808,0.009100648
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,7.24E-13,864010.8123,1,850,34,2991120.808,0.004111143,2271120.808,0.003186186,2991120.808,0.004111143,2991120.808,0.004111143
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,7.24E-13,12901.64467,1,850,34,14655120.81,0.017391502,13071120.81,0.015597135,14655120.81,0.017391502,14655120.81,0.017391502
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,7.24E-13,129326.0205,1,850,34,5727120.808,0.007396018,5007120.808,0.006501445,5727120.808,0.007396018,5727120.808,0.007396018
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,7.24E-13,1296363.37,1,850,34,2559120.808,0.003598729,1839120.808,0.002648565,2559120.808,0.003598729,2559120.808,0.003598729
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,9.72E-12,4299.890145,1,850,34,11919120.81,0.014436618,10623120.81,0.012934803,11919120.81,0.014436618,11919120.81,0.014436618
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,9.72E-12,43102.0769,1,850,34,4863120.808,0.006389465,3999120.808,0.005304184,4863120.808,0.006389465,4863120.808,0.006389465
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,9.72E-12,432054.9992,1,850,34,2271120.808,0.003303344,1407120.808,0.002108363,2271120.808,0.003303344,2271120.808,0.003303344
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,9.72E-12,8598.79317,1,850,34,8319120.808,0.01041767,7167120.808,0.009033002,8319120.808,0.01041767,8319120.808,0.01041767
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,9.72E-12,86194.25893,1,850,34,3567120.808,0.004864234,2559120.808,0.003546772,3567120.808,0.004864234,3567120.808,0.004864234
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,2.70E-14,864010.8123,1,850,34,7455120.808,0.009408385,6591120.808,0.008351842,7455120.808,0.009408385,7455120.808,0.009408385
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,9.72E-12,864010.8123,1,850,34,1695120.808,0.002550637,975120.8076,0.00155834,1695120.808,0.002550637,1695120.808,0.002550637
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,9.72E-12,12901.64467,1,850,34,6735120.808,0.008592817,5727120.808,0.007358617,6735120.808,0.008592817,6735120.808,0.008592817
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,9.72E-12,129326.0205,1,850,34,2991120.808,0.004183204,1983120.808,0.002831457,2991120.808,0.004183204,2991120.808,0.004183204
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,9.72E-12,1296363.37,1,850,34,1407120.808,0.002157842,831120.8076,0.001373587,1407120.808,0.002157842,1407120.808,0.002157842
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,8.10E-14,43102.0769,1,850,34,18687120.81,0.021613147,16959120.81,0.019721955,18687120.81,0.021613147,18687120.81,0.021613147
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,8.10E-14,432054.9992,1,850,34,7311120.808,0.009272094,6303120.808,0.008018666,7311120.808,0.009272094,7311120.808,0.009272094
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,8.10E-14,8598.79317,1,850,34,5727120.808,0.007333941,30783120.81,0.033555504,33951120.81,0.036738337,33951120.81,0.036738337
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,8.10E-14,86194.25893,1,850,34,12783120.81,0.015375239,11487120.81,0.013868546,12783120.81,0.015375239,12783120.81,0.015375239
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,8.10E-14,864010.8123,1,850,34,5007120.808,0.006536074,4287120.808,0.005639103,5007120.808,0.006536074,5007120.808,0.006536074
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,8.10E-14,12901.64467,1,850,34,2415120.808,0.003354317,24447120.81,0.027350948,26895120.81,0.0298872,26895120.81,0.0298872
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,8.10E-14,129326.0205,1,850,34,10191120.81,0.012506629,9039120.808,0.011148827,10191120.81,0.012506629,10191120.81,0.012506629
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,8.10E-14,1296363.37,1,850,34,4143120.808,0.00551099,3423120.808,0.004597232,4143120.808,0.00551099,4143120.808,0.00551099
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,1.09E-12,4299.890145,1,850,34,399120.8076,0.000801315,20559120.81,0.023444789,22863120.81,0.025891551,22863120.81,0.025891551
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,1.09E-12,43102.0769,1,850,34,8895120.808,0.01108506,7743120.808,0.009685472,8895120.808,0.01108506,8895120.808,0.01108506
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,1.09E-12,432054.9992,1,850,34,3711120.808,0.005020928,2847120.808,0.003897384,3711120.808,0.005020928,3711120.808,0.005020928
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,1.09E-12,8598.79317,1,850,34,15519120.81,0.0182968,13935120.81,0.016528955,15519120.81,0.0182968,15519120.81,0.0182968
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,1.09E-12,86194.25893,1,850,34,6159120.808,0.007921214,5295120.808,0.006843108,6159120.808,0.007921214,6159120.808,0.007921214
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,1.09E-12,864010.8123,1,850,34,2703120.808,0.003782426,1983120.808,0.002829439,2703120.808,0.003782426,2703120.808,0.003782426
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,1.09E-12,12901.64467,1,850,34,12495120.81,0.015063545,11199120.81,0.013559456,12495120.81,0.015063545,12495120.81,0.015063545
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,2.70E-14,129326.0205,1,850,34,15375120.81,0.018139723,13791120.81,0.016364326,15375120.81,0.018139723,15375120.81,0.018139723
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,1.09E-12,129326.0205,1,850,34,5007120.808,0.006557753,4143120.808,0.005470612,5007120.808,0.006557753,5007120.808,0.006557753
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,1.09E-12,1296363.37,1,850,34,2271120.808,0.003248065,1551120.808,0.002287646,2271120.808,0.003248065,2271120.808,0.003248065
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.46E-11,4299.890145,1,850,34,10047120.81,0.012376366,8751120.808,0.01084416,10047120.81,0.012376366,10047120.81,0.012376366
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.46E-11,43102.0769,1,850,34,4143120.808,0.005525543,3279120.808,0.004433245,4143120.808,0.005525543,4143120.808,0.005525543
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.46E-11,432054.9992,1,850,34,1983120.808,0.002929608,1119120.808,0.001742832,1983120.808,0.002929608,1983120.808,0.002929608
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.46E-11,8598.79317,1,850,34,7023120.808,0.008929456,6015120.808,0.007699744,7023120.808,0.008929456,7023120.808,0.008929456
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.46E-11,86194.25893,1,850,34,2991120.808,0.004124207,2127120.808,0.003013059,2991120.808,0.004124207,2991120.808,0.004124207
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.46E-11,864010.8123,1,850,34,1551120.808,0.002424707,831120.8076,0.001374024,1551120.808,0.002424707,1551120.808,0.002424707
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.46E-11,12901.64467,1,850,34,5727120.808,0.007417106,4719120.808,0.006168532,5727120.808,0.007417106,5727120.808,0.007417106
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.46E-11,129326.0205,1,850,34,2559120.808,0.003614296,1695120.808,0.002472905,2559120.808,0.003614296,2559120.808,0.003614296
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,2.70E-14,1296363.37,1,850,34,6015120.808,0.007731697,5295120.808,0.006836365,6015120.808,0.007731697,6015120.808,0.007731697
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.46E-11,1296363.37,1,850,34,1263120.808,0.001985092,687120.8076,0.001187303,1263120.808,0.001985092,1263120.808,0.001985092
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,3.62E-13,4299.890145,1,850,34,6303120.808,0.008006845,32223120.81,0.034943609,35679120.81,0.038391212,35679120.81,0.038391212
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,2.70E-14,43102.0769,1,850,39,3135120.808,0.009309242,14367120.81,0.036594031,16095120.81,0.04064532,16095120.81,0.04064532
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,3.62E-13,43102.0769,1,850,39,7599120.808,0.020889845,6735120.808,0.018643521,7599120.808,0.020889845,7599120.808,0.020889845
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,3.62E-13,432054.9992,1,850,39,3135120.808,0.009451037,2559120.808,0.00775025,3135120.808,0.009451037,3135120.808,0.009451037
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,3.62E-13,8598.79317,1,850,39,1983120.808,0.006136193,12063120.81,0.031357416,13647120.81,0.035157084,13647120.81,0.035157084
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,3.62E-13,86194.25893,1,850,39,5295120.808,0.015126055,4575120.808,0.013146803,5295120.808,0.015126055,5295120.808,0.015126055
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,3.62E-13,864010.8123,1,850,39,2271120.808,0.007084427,1839120.808,0.005744461,2271120.808,0.007084427,2271120.808,0.007084427
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,3.62E-13,12901.64467,1,850,39,687120.8076,0.00240843,9615120.808,0.025636903,10911120.81,0.028851258,10911120.81,0.028851258
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,3.62E-13,129326.0205,1,850,39,4287120.808,0.012501413,3711120.808,0.01087122,4287120.808,0.012501413,4287120.808,0.012501413
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,3.62E-13,1296363.37,1,850,39,1839120.808,0.005813813,1407120.808,0.00451373,1839120.808,0.005813813,1839120.808,0.005813813
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,4.86E-12,4299.890145,1,850,39,360,0.000253956,8031120.808,0.021840714,9183120.808,0.024774846,9183120.808,0.024774846
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,4.86E-12,43102.0769,1,850,39,3711120.808,0.011017878,3135120.808,0.009331892,3711120.808,0.011017878,3711120.808,0.011017878
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,2.70E-14,432054.9992,1,850,39,6159120.808,0.017296751,5439120.808,0.015372214,6159120.808,0.017296751,6159120.808,0.017296751
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,4.86E-12,432054.9992,1,850,39,1695120.808,0.005549978,1119120.808,0.003685816,1695120.808,0.005549978,1695120.808,0.005549978
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,4.86E-12,8598.79317,1,850,39,6303120.808,0.017688105,5583120.808,0.015753611,6303120.808,0.017688105,6303120.808,0.017688105
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,4.86E-12,86194.25893,1,850,39,2703120.808,0.008349334,2127120.808,0.006558425,2703120.808,0.008349334,2703120.808,0.008349334
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,4.86E-12,864010.8123,1,850,39,1263120.808,0.004303427,831120.8076,0.002845722,1263120.808,0.004303427,1263120.808,0.004303427
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,4.86E-12,12901.64467,1,850,39,5151120.808,0.01478963,4431120.808,0.01277958,5151120.808,0.01478963,5151120.808,0.01478963
1.57E-07,73400,13070000000,81440,254,0.3711,0.0002991,4.86E-12,129326.0205,1,850,39,2127120.808,0.006623618,1695120.808,0.005341192,2127120.808,0.006623618,2127120.808,0.006623618
1.57E-07,73400,13070000000,65150,254,0.3711,0.0002991,4.86E-12,1296363.37,1,850,39,1003920.808,0.003548361,687120.8076,0.002420589,1003920.808,0.003548361,1003920.808,0.003548361
3.15E-07,110100,4356000000,97730,254,0.3711,0.0002991,5.40E-14,4299.890145,1,850,39,8895120.808,0.023902047,28623120.81,0.067317489,32655120.81,0.076109858,32655120.81,0.076109858
3.15E-07,110100,4356000000,81440,254,0.3711,0.0002991,5.40E-14,43102.0769,1,850,39,1407120.808,0.004502889,11055120.81,0.029020104,12351120.81,0.032174421,12351120.81,0.032174421
3.15E-07,110100,4356000000,65150,254,0.3711,0.0002991,5.40E-14,432054.9992,1,850,39,4863120.808,0.014026968,4143120.808,0.012011836,4863120.808,0.014026968,4863120.808,0.014026968
1.57E-07,110100,8711000000,97730,254,0.3711,0.0002991,2.70E-14,8598.79317,1,850,39,7887120.808,0.02146424,25599120.81,0.060949098,28767120.81,0.067890744,28767120.81,0.067890744
3.15E-07,110100,8711000000,97730,254,0.3711,0.0002991,5.40E-14,8598.79317,1,850,39,5727120.808,0.016093988,19839120.81,0.048648409,22143120.81,0.05383038,22143120.81,0.05383038
3.15E-07,110100,8711000000,81440,254,0.3711,0.0002991,5.40E-14,86194.25893,1,850,39,90,6.32E-05,7455120.808,0.020420201,8463120.808,0.023018586,8463120.808,0.023018586
3.15E-07,110100,8711000000,65150,254,0.3711,0.0002991,5.40E-14,864010.8123,1,850,39,3423120.808,0.010217102,2847120.808,0.008537884,3423120.808,0.010217102,3423120.808,0.010217102
3.15E-07,110100,13070000000,97730,254,0.3711,0.0002991,5.40E-14,12901.64467,1,850,39,3855120.808,0.011238566,15807120.81,0.039814471,17823120.81,0.044502348,17823120.81,0.044502348
3.15E-07,110100,13070000000,81440,254,0.3711,0.0002991,5.40E-14,129326.0205,1,850,39,6735120.808,0.018740877,6015120.808,0.016836433,6735120.808,0.018740877,6735120.808,0.018740877
3.15E-07,110100,13070000000,65150,254,0.3711,0.0002991,5.40E-14,1296363.37,1,850,39,2731920.808,0.008309539,2271120.808,0.006950762,2731920.808,0.008309539,2731920.808,0.008309539
3.15E-07,91750,4356000000,97730,254,0.3711,0.0002991,7.24E-13,4299.890145,1,850,39,2703120.808,0.008133151,13647120.81,0.034977775,15231120.81,0.038726538,15231120.81,0.038726538
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,7.24E-13,43102.0769,1,850,39,5871120.808,0.016579101,5151120.808,0.014640548,5871120.808,0.016579101,5871120.808,0.016579101
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,7.24E-13,432054.9992,1,850,39,2415120.808,0.00741705,1983120.808,0.006150321,2415120.808,0.00741705,2415120.808,0.00741705
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,7.24E-13,8598.79317,1,850,39,543120.8076,0.001980583,9183120.808,0.024610713,10479120.81,0.02786058,10479120.81,0.02786058
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,2.70E-14,86194.25893,1,850,39,831120.8076,0.002832638,9759120.808,0.025974134,10911120.81,0.028818339,10911120.81,0.028818339
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,7.24E-13,86194.25893,1,850,39,4143120.808,0.012143883,3567120.808,0.010489313,4143120.808,0.012143883,4143120.808,0.012143883
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,7.24E-13,864010.8123,1,850,39,1839120.808,0.005898408,1407120.808,0.004516517,1839120.808,0.005898408,1839120.808,0.005898408
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,7.24E-13,12901.64467,1,850,39,90,6.32E-05,7311120.808,0.020071585,8319120.808,0.022664939,8319120.808,0.022664939
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,7.24E-13,129326.0205,1,850,39,3423120.808,0.010265726,2847120.808,0.00854319,3423120.808,0.010265726,3423120.808,0.010265726
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,7.24E-13,1296363.37,1,850,39,1551120.808,0.005104737,1119120.808,0.003684906,1551120.808,0.005104737,1551120.808,0.005104737
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,9.72E-12,4299.890145,1,850,39,6879120.808,0.019138079,6015120.808,0.016853174,6879120.808,0.019138079,6879120.808,0.019138079
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,9.72E-12,43102.0769,1,850,39,2847120.808,0.008641271,2271120.808,0.006962251,2847120.808,0.008641271,2847120.808,0.008641271
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,9.72E-12,432054.9992,1,850,39,1291920.808,0.00439333,831120.8076,0.0028459,1291920.808,0.00439333,1291920.808,0.00439333
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,9.72E-12,8598.79317,1,850,39,4863120.808,0.014057079,4143120.808,0.012028136,4863120.808,0.014057079,4863120.808,0.014057079
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,9.72E-12,86194.25893,1,850,39,2127120.808,0.006757428,1551120.808,0.00493344,2127120.808,0.006757428,2127120.808,0.006757428
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,2.70E-14,864010.8123,1,850,39,4287120.808,0.012470183,3711120.808,0.010866877,4287120.808,0.012470183,4287120.808,0.012470183
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,9.72E-12,864010.8123,1,850,39,975120.8076,0.003355557,543120.8076,0.001990153,975120.8076,0.003355557,975120.8076,0.003355557
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,9.72E-12,12901.64467,1,850,39,3999120.808,0.011821463,3279120.808,0.009723866,3999120.808,0.011821463,3999120.808,0.011821463
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,9.72E-12,129326.0205,1,850,39,1695120.808,0.005420997,1263120.808,0.004107195,1695120.808,0.005420997,1695120.808,0.005420997
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,9.72E-12,1296363.37,1,850,39,831120.8076,0.00292864,399120.8076,0.001555486,831120.8076,0.00292864,831120.8076,0.00292864
4.72E-07,110100,4356000000,97730,254,0.3711,0.0002991,8.10E-14,4299.890145,1,850,39,7599120.808,0.020760618,24879120.81,0.059428811,27759120.81,0.065758852,27759120.81,0.065758852
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,8.10E-14,43102.0769,1,850,39,543120.8076,0.001980222,9615120.808,0.025636735,10623120.81,0.028168343,10623120.81,0.028168343
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,8.10E-14,432054.9992,1,850,39,4287120.808,0.012567864,3567120.808,0.010484001,4287120.808,0.012567864,4287120.808,0.012567864
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,8.10E-14,8598.79317,1,850,39,4431120.808,0.012755772,16959120.81,0.04236413,19119120.81,0.047343365,19119120.81,0.047343365
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,8.10E-14,86194.25893,1,850,39,7311120.808,0.020214371,6447120.808,0.017922946,7311120.808,0.020214371,7311120.808,0.020214371
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,8.10E-14,864010.8123,1,850,39,2991120.808,0.009039531,2415120.808,0.007350612,2991120.808,0.009039531,2991120.808,0.009039531
1.57E-07,110100,13070000000,97730,254,0.3711,0.0002991,2.70E-14,12901.64467,1,850,39,6015120.808,0.016822904,20415120.81,0.0498906,23007120.81,0.055681372,23007120.81,0.055681372
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,8.10E-14,12901.64467,1,850,39,2703120.808,0.008132709,13647120.81,0.03497219,15231120.81,0.038735809,15231120.81,0.038735809
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,8.10E-14,129326.0205,1,850,39,5871120.808,0.016605839,5151120.808,0.01463632,5871120.808,0.016605839,5871120.808,0.016605839
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,8.10E-14,1296363.37,1,850,39,2415120.808,0.00741515,1983120.808,0.006147145,2415120.808,0.00741515,2415120.808,0.00741515
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,1.09E-12,4299.890145,1,850,39,1695120.808,0.005324286,11631120.81,0.030366659,13071120.81,0.033872611,13071120.81,0.033872611
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,1.09E-12,43102.0769,1,850,39,5151120.808,0.01480934,4431120.808,0.012775694,5151120.808,0.01480934,5151120.808,0.01480934
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,1.09E-12,432054.9992,1,850,39,2127120.808,0.00662569,1695120.808,0.005338396,2127120.808,0.00662569,2127120.808,0.00662569
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,1.09E-12,8598.79317,1,850,39,360,0.000253874,7887120.808,0.021485898,8895120.808,0.024073233,8895120.808,0.024073233
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,1.09E-12,86194.25893,1,850,39,3567120.808,0.010596552,2991120.808,0.008936269,3567120.808,0.010596552,3567120.808,0.010596552
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,1.09E-12,864010.8123,1,850,39,1551120.808,0.004994469,1119120.808,0.003684298,1551120.808,0.004994469,1551120.808,0.004994469
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,1.09E-12,12901.64467,1,850,39,7167120.808,0.019864827,6303120.808,0.017568722,7167120.808,0.019864827,7167120.808,0.019864827
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,2.70E-14,129326.0205,1,850,39,225,0.000158143,7743120.808,0.021124609,8751120.808,0.023702415,8751120.808,0.023702415
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,1.09E-12,129326.0205,1,850,39,2991120.808,0.009115617,2415120.808,0.007356345,2991120.808,0.009115617,2991120.808,0.009115617
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,1.09E-12,1296363.37,1,850,39,1407120.808,0.004739331,975120.8076,0.003266778,1407120.808,0.004739331,1407120.808,0.004739331
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.46E-11,4299.890145,1,850,39,5871120.808,0.016639953,5007120.808,0.014283583,5871120.808,0.016639953,5871120.808,0.016639953
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.46E-11,43102.0769,1,850,39,2559120.808,0.007987265,1983120.808,0.006161806,2559120.808,0.007987265,2559120.808,0.007987265
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.46E-11,432054.9992,1,850,39,1147920.808,0.004045152,687120.8076,0.002421325,1147920.808,0.004045152,1147920.808,0.004045152
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.46E-11,8598.79317,1,850,39,4143120.808,0.0121796,3423120.808,0.010114391,4143120.808,0.0121796,4143120.808,0.0121796
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.46E-11,86194.25893,1,850,39,1839120.808,0.00593996,1263120.808,0.004107499,1839120.808,0.00593996,1839120.808,0.00593996
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.46E-11,864010.8123,1,850,39,859920.8076,0.003204334,399120.8076,0.001555916,859920.8076,0.003204334,859920.8076,0.003204334
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.46E-11,12901.64467,1,850,39,3423120.808,0.010292759,2703120.808,0.00815841,3423120.808,0.010292759,3423120.808,0.010292759
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.46E-11,129326.0205,1,850,39,1551120.808,0.005130596,975120.8076,0.00326959,1551120.808,0.005130596,1551120.808,0.005130596
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,2.70E-14,1296363.37,1,850,39,3567120.808,0.010624808,2991120.808,0.008929693,3567120.808,0.010624808,3567120.808,0.010624808
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.46E-11,1296363.37,1,850,39,715920.8076,0.002747445,399120.8076,0.001558774,715920.8076,0.002747445,715920.8076,0.002747445
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,3.62E-13,4299.890145,1,850,39,4719120.808,0.013506483,17823120.81,0.044264726,19983120.81,0.049185366,19983120.81,0.049185366
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,2.70E-14,4299.890145,1,850,45,3999120.808,0.026074819,14223120.81,0.08042102,22575120.81,0.124300154,22575120.81,0.124300154
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,2.70E-14,43102.0769,1,850,45,2271120.808,0.015701753,7743120.808,0.046806651,8895120.808,0.053186973,8895120.808,0.053186973
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,3.62E-13,43102.0769,1,850,45,177437.0256,0.001704929,3711120.808,0.024411914,4171920.808,0.027193602,4171920.808,0.027193602
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,3.62E-13,432054.9992,1,850,45,1839120.808,0.013217945,1407120.808,0.010192835,1839120.808,0.013217945,1839120.808,0.013217945
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,3.62E-13,8598.79317,1,850,45,1695120.808,0.012052077,6591120.808,0.040610033,7483920.808,0.045630224,7483920.808,0.045630224
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,3.62E-13,86194.25893,1,850,45,3019920.808,0.020500449,2559120.808,0.017501429,3019920.808,0.020500449,3019920.808,0.020500449
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,3.62E-13,864010.8123,1,850,45,1291920.808,0.009712405,975120.8076,0.007314741,1291920.808,0.009712405,1291920.808,0.009712405
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,3.62E-13,12901.64467,1,850,45,975120.8076,0.007302306,5295120.808,0.033469586,6043920.808,0.037820446,6043920.808,0.037820446
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,3.62E-13,129326.0205,1,850,45,2487120.808,0.017296867,1983120.808,0.013905214,2487120.808,0.017296867,2487120.808,0.017296867
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,3.62E-13,1296363.37,1,850,45,1003920.808,0.007638333,831120.8076,0.006336411,1003920.808,0.007638333,1003920.808,0.007638333
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,4.86E-12,4299.890145,1,850,45,543120.8076,0.004328067,4431120.808,0.02859103,5179920.808,0.033084534,5179920.808,0.033084534
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,4.86E-12,43102.0769,1,850,45,2127120.808,0.014975316,1695120.808,0.012072616,2127120.808,0.014975316,2127120.808,0.014975316
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,2.70E-14,432054.9992,1,850,45,225,0.000182522,2991120.808,0.020127694,3451920.808,0.023013249,3451920.808,0.023013249
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,4.86E-12,432054.9992,1,850,45,859920.8076,0.006679148,687120.8076,0.005349451,859920.8076,0.006679148,859920.8076,0.006679148
