tau_s,b,tau_0,gamma_0,n,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50
2000,1,100,3.33e-05,4,0.018796343749977615,0.023925565927979564,0.027317610450286117,0.02999461369968222,0.03242226805491081,0.03400474345467201,0.03558721885443322,0.037169694254194426,0.03875216965395563,0.040040931436322445,0.04097877246698716,0.04191661349765188,0.0428544545283166,0.043792295558981315,0.04473013658964604,0.04566797762031075,0.04660581865097547,0.04754365968164019,0.048481500712304906,0.049123555810587215,0.04973680552739061,0.05035005524419402,0.050963304960997415,0.05157655467780082,0.05218980439460422,0.052803054111407614,0.05341630382821102,0.05402955354501442,0.054642803261817814,0.05525605297862122,0.055869302695424616,0.056482552412228014,0.057092407227732074,0.05755387913530817,0.058015351042884265,0.05847682295046036,0.05893829485803646,0.05939976676561255,0.05986123867318865,0.06032271058076474,0.06078418248834084,0.061245654395916935,0.06170712630349303,0.062168598211069126,0.06263007011864523,0.06309154202622132,0.06354937595783537,0.06398359275742625,0.06441780955701712,0.064852026356608
2000,1,100,3.33e-05,5,0.009572283147369305,0.012425616063225418,0.014294739746372262,0.01575727804535064,0.017078802494795382,0.017922354349041027,0.018765906203286668,0.019609458057532312,0.020453009911777956,0.02113305385363314,0.021617743150258318,0.0221024324468835,0.022587121743508683,0.023071811040133866,0.02355650033675905,0.02404118963338423,0.02452587893000941,0.025010568226634593,0.025495257523259776,0.02581864888168365,0.026126332094002575,0.026434015306321505,0.026741698518640434,0.02704938173095936,0.02735706494327829,0.027664748155597215,0.027972431367916144,0.02828011458023507,0.028587797792554,0.02889548100487293,0.029203164217191855,0.029510847429510784,0.029816714808250384,0.030043216502083123,0.030269718195915857,0.030496219889748592,0.03072272158358133,0.030949223277414065,0.031175724971246804,0.03140222666507954,0.03162872835891228,0.03185523005274501,0.032081731746577746,0.032308233440410485,0.03253473513424322,0.032761236828075954,0.03298584524180782,0.03319816279750054,0.033410480353193266,0.033622797908886
2000,1,200,3.33e-05,1,0.9051418547463199,1.720496463321907,2.5358510718974943,3.351205680473081,4.166560289048668,4.981914897624255,5.797269506199841,6.612624114775428,7.427978723351014,8.243333331926602,9.058687940502189,9.874042549077775,10.689397157653362,11.50475176622895,12.320106374804535,13.135460983380122,13.95081559195571,14.766170200531295,15.581524809106883,16.39687941768247,17.21223402625806,18.027588634833645,18.84294324340923,19.65829785198482,20.473652460560405,21.28900706913599,22.10436167771158,22.919716286287166,23.73507089486275,24.55042550343834,25.365780112013926,26.18113472058951,26.9964893291651,27.811843937740687,28.627198546316272,29.442553154891858,30.257907763467447,31.073262372043033,31.888616980618618,32.703971589194204,33.51932619776979,34.33468080634538,35.15003541492097,35.96539002349655,36.78074463207214,37.59609924064773,38.411453849223314,39.2268084577989,40.042163066374485,40.857517674950074
2000,1,200,3.33e-05,2,0.10133053722461993,0.14533858204957373,0.18128657879332444,0.21428192127097398,0.2448611454935537,0.2752711337042313,0.3056811219149088,0.3360911101255864,0.36650109833626393,0.3969110865469415,0.42732107475761905,0.45773106296829663,0.4881410511789742,0.5185510393896517,0.5489610276003293,0.5793710158110069,0.6097810040216844,0.640190992232362,0.6706009804430395,0.7010109686537171,0.7314209568643947,0.7618309450750722,0.7922409332857498,0.8226509214964274,0.8530609097071049,0.8834708979177825,0.9138808861284601,0.9442908743391376,0.9747008625498151,1.0051108507604927,1.0355208389711703,1.065930827181848,1.0963408153925256,1.126750803603203,1.1571607918138807,1.1875707800245583,1.2179807682352357,1.2483907564459134,1.278800744656591,1.3092107328672684,1.339620721077946,1.3700307092886235,1.4004406974993011,1.4308506857099785,1.4612606739206562,1.4916706621313336,1.5220806503420112,1.5524906385526889,1.5829006267633663,1.613310614974044
1500,10,100,3.33e-05,1,0.7933254562972356,1.5657758071571166,2.3382261580169974,3.1106765088768786,3.88312685973676,4.655577210596641,5.428027561456521,6.200477912316402,6.972928263176282,7.745378614036163,8.517828964896044,9.290279315755924,10.062729666615805,10.835180017475688,11.607630368335569,12.38008071919545,13.15253107005533,13.924981420915211,14.697431771775092,15.469882122634973,16.242332473494855,17.014782824354736,17.787233175214617,18.559683526074497,19.33213387693438,20.10458422779426,20.87703457865414,21.64948492951402,22.4219352803739,23.194385631233786,23.966835982093667,24.739286332953547,25.511736683813428,26.28418703467331,27.05663738553319,27.82908773639307,28.60153808725295,29.373988438112832,30.146438788972713,30.918889139832594,31.691339490692478,32.463789841552355,33.23624019241224,34.008690543272124,34.781140894132,35.553591244991885,36.32604159585176,37.09849194671165,37.87094229757153,38.64339264843141
2000,1,200,3.33e-05,3,0.025640838947617046,0.03670275499052129,0.04424583987500071,0.0501778186283155,0.05500888174261913,0.05980540328178429,0.06364296869003326,0.06748053409828222,0.07092264251657708,0.07415056955213373,0.0772076361995519,0.07978486918824065,0.0823621021769294,0.08493933516561814,0.08751656815430689,0.08997345303636933,0.09230527591336848,0.0946175333665971,0.09676177356380754,0.09890601376101797,0.10088011382499933,0.1027874593322139,0.1046948048394285,0.10660215034664308,0.10850949585385768,0.11031034011104264,0.11210510788449393,0.11384780051845834,0.11554956553946306,0.11723165564240261,0.11882024119229943,0.12040882674219625,0.12199741229209306,0.12358599784198988,0.12514807655514926,0.1266706676261519,0.12819238085570375,0.12965855318988445,0.13112472552406512,0.13255902448829007,0.13397456128855167,0.13537897839055274,0.13674882534476898,0.13811867229898525,0.13945296221510936,0.14078133262200057,0.14209186091077833,0.14338236504721077,0.14467120163493485,0.1459421093804
1500,10,100,3.33e-05,2,0.03911748697617345,0.05720870551123296,0.07287109936675473,0.08758395734113292,0.10207762252304255,0.1165336471488241,0.13098967177460563,0.14544569640038718,0.15990172102616873,0.1743577456519503,0.18881377027773186,0.2032697949035134,0.21772581952929496,0.2321818441550765,0.24663786878085805,0.2610938934066396,0.2755499180324211,0.2900059426582027,0.3044619672839842,0.3189179919097658,0.3333740165355473,0.3478300411613289,0.3622860657871104,0.376742090412892,0.3911981150386735,0.40565413966445507,0.4201101642902366,0.43456618891601817,0.4490222135417997,0.46347823816758127,0.4779342627933628,0.49239028741914437,0.5068463120449259,0.5213023366707075,0.535758361296489,0.5502143859222706,0.5646704105480521,0.5791264351738337,0.5935824597996152,0.6080384844253968,0.6224945090511783,0.63695053367696,0.6514065583027415,0.6658625829285231,0.6803186075543046,0.6947746321800862,0.7092306568058677,0.7236866814316493,0.7381427060574308,0.7525987306832124
2000,1,200,3.33e-05,4,0.007150178302404354,0.010764093872384983,0.013382863254490032,0.015556631281096071,0.017546768462203276,0.01891448088097714,0.020282193299751002,0.02164990571852487,0.02301761813729873,0.024145368167867297,0.024986417900382748,0.025827467632898195,0.026668517365413643,0.027509567097929094,0.02835061683044454,0.02919166656295999,0.030032716295475437,0.030873766027990888,0.03171481576050633,0.03229987439285919,0.032860003099586456,0.033420131806313716,0.03398026051304098,0.03454038921976824,0.03510051792649551,0.03566064663322277,0.03622077533995004,0.036780904046677304,0.037341032753404564,0.03790116146013183,0.03846129016685909,0.03902141887358636,0.03957852541080106,0.04000354024313732,0.04042855507547358,0.040853569907809834,0.04127858474014609,0.04170359957248235,0.042128614404818604,0.04255362923715486,0.04297864406949112,0.043403658901827374,0.04382867373416363,0.04425368856649989,0.044678703398836145,0.045103718231172395,0.04552547142265013,0.04592605058670942,0.04632662975076871,0.046727208914828
1500,10,100,3.33e-05,3,0.011237137726032895,0.01409038590881626,0.016089211490117637,0.01773233343240611,0.019245703910008093,0.02031927613720989,0.021392848364411687,0.022466420591613485,0.023539992818815282,0.024452684523794694,0.025173160715263557,0.02589363690673242,0.026614113098201282,0.027334589289670145,0.028055065481139008,0.02877554167260787,0.029496017864076733,0.030216494055545596,0.03093697024701446,0.03148684099639066,0.03202009717994801,0.032553353363505365,0.03308660954706272,0.03361986573062006,0.034153121914177416,0.03468637809773477,0.03521963428129212,0.035752890464849474,0.036286146648406827,0.03681940283196418,0.03735265901552153,0.037885915199078884,0.03841713067584277,0.03885915180451141,0.03930117293318005,0.03974319406184869,0.040185215190517334,0.04062723631918597,0.04106925744785461,0.04151127857652325,0.04195329970519189,0.042395320833860536,0.042837341962529175,0.043279363091197814,0.04372138421986645,0.04416340534853509,0.04460311097290093,0.04502778473026429,0.04545245848762764,0.045877132244991
2000,1,200,3.33e-05,5,0.0018664395814642104,0.0028817254669978236,0.003722533813620939,0.004477353429853207,0.005182921065958751,0.005721546966640998,0.006260172867323247,0.006798798768005494,0.007337424668687743,0.0077940927072865695,0.008152839802262304,0.008511586897238039,0.008870333992213772,0.009229081087189507,0.00958782818216524,0.009946575277140976,0.01030532237211671,0.010664069467092445,0.011022816562068178,0.01128033515024081,0.011527995508403931,0.01177565586656705,0.012023316224730171,0.01227097658289329,0.012518636941056411,0.01276629729921953,0.013013957657382651,0.01326161801554577,0.01350927837370889,0.01375693873187201,0.014004599090035132,0.01425225944819825,0.01449863458274439,0.014688835707854071,0.01487903683296375,0.01506923795807343,0.015259439083183111,0.01544964020829279,0.01563984133340247,0.01583004245851215,0.01602024358362183,0.016210444708731512,0.016400645833841192,0.01659084695895087,0.01678104808406055,0.01697124920917023,0.01716005449556092,0.017339798230238946,0.017519541964916972,0.017699285699595
1500,10,100,3.33e-05,4,0.005298739955178205,0.006398704414859988,0.007126653185935906,0.0077021332240019644,0.00822463120944869,0.008567544216021423,0.008910457222594155,0.009253370229166887,0.009596283235739621,0.009876640904034477,0.010082259217286168,0.010287877530537861,0.010493495843789552,0.010699114157041244,0.010904732470292937,0.011110350783544628,0.01131596909679632,0.011521587410048013,0.011727205723299704,0.011869490608977625,0.012005607711330168,0.012141724813682713,0.012277841916035256,0.0124139590183878,0.012550076120740345,0.012686193223092888,0.012822310325445433,0.012958427427797976,0.01309454453015052,0.013230661632503065,0.013366778734855608,0.013502895837208153,0.013638282100738029,0.013741725170586574,0.013845168240435118,0.013948611310283661,0.014052054380132205,0.01415549744998075,0.014258940519829294,0.014362383589677837,0.01446582665952638,0.014569269729374926,0.01467271279922347,0.014776155869072013,0.014879598938920557,0.014983042008769102,0.015085725888436834,0.015183481232314888,0.015281236576192946,0.015378991920071
2000,1,300,3.33e-05,1,0.871445874936585,1.658902778560941,2.4463596821852973,3.2338165858096537,4.02127348943401,4.808730393058365,5.596187296682721,6.383644200307076,7.1711011039314325,7.958558007555789,8.746014911180144,9.5334718148045,10.320928718428856,11.108385622053211,11.895842525677567,12.683299429301922,13.470756332926278,14.258213236550635,15.045670140174991,15.833127043799347,16.620583947423704,17.40804085104806,18.195497754672417,18.982954658296773,19.77041156192113,20.557868465545482,21.34532536916984,22.132782272794195,22.92023917641855,23.707696080042908,24.49515298366726,25.282609887291617,26.070066790915973,26.85752369454033,27.644980598164686,28.432437501789042,29.2198944054134,30.007351309037755,30.79480821266211,31.582265116286468,32.369722019910824,33.157178923535184,33.94463582715954,34.7320927307839,35.51954963440825,36.30700653803261,37.09446344165696,37.881920345281316,38.669377248905676,39.45683415253003
1500,10,100,3.33e-05,5,0.0030265980663017893,0.003604262912192773,0.003977288426785487,0.004267085752138499,0.004528730403678571,0.004694950339074329,0.004861170274470086,0.005027390209865844,0.005193610145261601,0.005327598778056382,0.005423078358947434,0.005518557939838485,0.005614037520729537,0.0057095171016205894,0.005804996682511642,0.005900476263402694,0.005995955844293746,0.006091435425184798,0.006186915006075849,0.006250769826596101,0.0063115448411251674,0.006372319855654233,0.006433094870183298,0.0064938698847123635,0.00655464489924143,0.006615419913770495,0.00667619492829956,0.006736969942828627,0.006797744957357692,0.006858519971886757,0.0069192949864158235,0.006980070000944889,0.007040489480250466,0.0070853693766107905,0.007130249272971115,0.00717512916933144,0.007220009065691765,0.00726488896205209,0.007309768858412414,0.007354648754772739,0.007399528651133064,0.007444408547493389,0.0074892884438537135,0.007534168340214038,0.007579048236574363,0.007623928132934688,0.007668446374790887,0.0077106168160404245,0.0077527872572899625,0.0077949576985395
1500,10,200,3.33e-05,1,0.7460521097414456,1.4726833710692033,2.199314632396961,2.9259458937247182,3.6525771550524757,4.379208416380233,5.10583967770799,5.832470939035748,6.559102200363505,7.285733461691262,8.012364723019019,8.738995984346776,9.465627245674533,10.192258507002292,10.918889768330049,11.645521029657806,12.372152290985563,13.09878355231332,13.825414813641077,14.552046074968835,15.278677336296592,16.00530859762435,16.731939858952106,17.458571120279863,18.18520238160762,18.911833642935377,19.638464904263135,20.36509616559089,21.09172742691865,21.818358688246406,22.544989949574166,23.271621210901923,23.99825247222968,24.724883733557437,25.451514994885194,26.17814625621295,26.90477751754071,27.631408778868465,28.358040040196222,29.084671301523983,29.81130256285174,30.537933824179497,31.264565085507254,31.991196346835014,32.71782760816277,33.444458869490525,34.171090130818286,34.89772139214604,35.6243526534738,36.35098391480155
2000,1,300,3.33e-05,2,0.08555179922979045,0.12924395256932655,0.16332471106772187,0.19239464899939784,0.2191856452318656,0.24469484797927618,0.26983936740885184,0.29498388683842747,0.3201284062680031,0.3452729256975787,0.3704174451271543,0.39556196455672993,0.42070648398630556,0.4458510034158812,0.47099552284545676,0.4961400422750324,0.521284561704608,0.5464290811341836,0.5715736005637593,0.5967181199933349,0.6218626394229105,0.6470071588524862,0.6721516782820618,0.6972961977116374,0.722440717141213,0.7475852365707887,0.7727297560003643,0.7978742754299398,0.8230187948595155,0.8481633142890911,0.8733078337186667,0.8984523531482423,0.923596872577818,0.9487413920073936,0.9738859114369692,0.9990304308665449,1.0241749502961204,1.049319469725696,1.0744639891552716,1.0996085085848473,1.124753028014423,1.1498975474439985,1.1750420668735742,1.2001865863031498,1.2253311057327254,1.250475625162301,1.2756201445918767,1.3007646640214523,1.325909183451028,1.3510537028806036
1000,100,100,3.33e-05,1,1.041276383613699,2.079793732811038,3.1183110820083777,4.156828431205717,5.1953457804030565,6.233863129600396,7.272380478797736,8.310897827995076,9.349415177192416,10.387932526389754,11.426449875587094,12.464967224784434,13.503484573981773,14.542001923179113,15.580519272376451,16.61903662157379,17.65755397077113,18.696071319968468,19.73458866916581,20.773106018363148,21.811623367560486,22.850140716757828,23.888658065955166,24.927175415152504,25.965692764349846,27.004210113547185,28.042727462744523,29.081244811941865,30.119762161139203,31.15827951033654,32.19679685953388,33.23531420873122,34.27383155792856,35.3123489071259,36.350866256323236,37.38938360552058,38.42790095471792,39.46641830391526,40.5049356531126,41.54345300230994,42.58197035150727,43.620487700704615,44.65900504990196,45.69752239909929,46.73603974829663,47.774557097493975,48.81307444669132,49.85159179588865,50.890109145085994,51.928626494283336
1500,10,200,3.33e-05,2,0.034982092036701586,0.05159227101310121,0.0657960294534577,0.07887995404225233,0.09153054096485642,0.10406028491909824,0.11659002887334005,0.12911977282758186,0.1416495167818237,0.15417926073606553,0.16670900469030733,0.17923874864454914,0.19176849259879097,0.20429823655303278,0.2168279805072746,0.22935772446151642,0.24188746841575823,0.25441721237000003,0.26694695632424187,0.2794767002784837,0.29200644423272554,0.30453618818696737,0.31706593214120915,0.329595676095451,0.3421254200496928,0.3546551640039346,0.36718490795817643,0.37971465191241827,0.39224439586666004,0.4047741398209019,0.41730388377514366,0.4298336277293855,0.4423633716836273,0.45489311563786916,0.46742285959211094,0.4799526035463528,0.4924823475005946,0.5050120914548364,0.5175418354090783,0.5300715793633201,0.542601323317562,0.5551310672718037,0.5676608112260455,0.5801905551802874,0.5927202991345292,0.605250043088771,0.6177797870430127,0.6303095309972546,0.6428392749514964,0.6553690189057382
1000,100,100,3.33e-05,2,0.028261344190845965,0.05217078998760018,0.0760802357843544,0.09998968158110862,0.12389912737786282,0.14780857317461704,0.17171801897137126,0.19562746476812548,0.21953691056487967,0.24344635636163392,0.2673558021583881,0.29126524795514236,0.31517469375189655,0.3390841395486508,0.362993585345405,0.38690303114215924,0.41081247693891343,0.4347219227356677,0.45863136853242187,0.4825408143291761,0.5064502601259303,0.5303597059226846,0.5542691517194388,0.5781785975161929,0.6020880433129472,0.6259974891097013,0.6499069349064556,0.6738163807032098,0.6977258264999641,0.7216352722967183,0.7455447180934724,0.7694541638902267,0.7933636096869809,0.8172730554837352,0.8411825012804893,0.8650919470772436,0.8890013928739978,0.912910838670752,0.9368202844675062,0.9607297302642605,0.9846391760610147,1.008548621857769,1.0324580676545232,1.0563675134512773,1.0802769592480317,1.1041864050447858,1.12809585084154,1.1520052966382943,1.1759147424350485,1.1998241882318026
2000,1,300,3.33e-05,3,0.015255692052783387,0.02341132419377028,0.029946598279078057,0.03543586846598661,0.040104755808195454,0.04393296585079961,0.047761175893403764,0.05103923008554563,0.05421383194078196,0.05719036674232531,0.059930256610664784,0.06263436887920201,0.06485973439159955,0.06708509990399708,0.06931046541639461,0.07153583092879215,0.07366402127185044,0.0755625821300553,0.07746114298826018,0.07935970384646504,0.08125826470466992,0.08303909408355435,0.08471347432980564,0.08638785457605692,0.08806223482230821,0.0897366150685595,0.09128774822104067,0.09279844884663968,0.09430914947223869,0.09581985009783771,0.09733055072343672,0.09871841758602236,0.10010387881920517,0.10148934005238798,0.10287480128557079,0.10423959981657241,0.10552600965442488,0.10681241949227734,0.1080988293301298,0.10938523916798226,0.11063657393776309,0.1118426137891592,0.11304865364055532,0.11425469349195143,0.11546073334334754,0.1166232903700299,0.11776386711910992,0.11890444386818995,0.12004502061726997,0.12118559736635
1500,10,200,3.33e-05,3,0.008788833247505765,0.011434635020329003,0.013290697320976827,0.014816605139467792,0.016221272042321638,0.017214987572079562,0.018208703101837486,0.01920241863159541,0.020196134161353338,0.021038925252421743,0.021701396077971016,0.02236386690352029,0.023026337729069563,0.023688808554618836,0.02435127938016811,0.025013750205717382,0.025676221031266655,0.026338691856815928,0.0270011626823652,0.027503156602533933,0.02798952233362413,0.028475888064714332,0.028962253795804534,0.02944861952689473,0.029934985257984933,0.03042135098907513,0.030907716720165332,0.03139408245125553,0.031880448182345734,0.03236681391343593,0.03285317964452613,0.03333954537561633,0.03382398695078426,0.034224328333964535,0.03462466971714482,0.0350250111003251,0.035425352483505375,0.03582569386668566,0.03622603524986594,0.036626376633046215,0.0370267180162265,0.03742705939940678,0.03782740078258706,0.03822774216576734,0.03862808354894762,0.0390284249321279,0.03942660462550098,0.03981075098987399,0.04019489735424699,0.04057904371862
1500,10,200,3.33e-05,4,0.0032519821040046235,0.004219851187361289,0.004874609069990004,0.005398184112042599,0.005874417528902273,0.006190184441732457,0.00650595135456264,0.006821718267392822,0.007137485180223006,0.007396139627912686,0.0075865577119755695,0.007776975796038453,0.007967393880101337,0.008157811964164222,0.008348230048227104,0.008538648132289989,0.008729066216352872,0.008919484300415757,0.00910990238447864,0.009241866132412188,0.009368137251768915,0.00949440837112564,0.009620679490482367,0.009746950609839093,0.00987322172919582,0.009999492848552546,0.010125763967909273,0.010252035087266,0.010378306206622726,0.010504577325979453,0.01063084844533618,0.010757119564692906,0.010882712981688875,0.010978685670972347,0.01107465836025582,0.011170631049539291,0.011266603738822763,0.011362576428106235,0.011458549117389707,0.01155452180667318,0.011650494495956652,0.011746467185240124,0.011842439874523596,0.011938412563807068,0.01203438525309054,0.012130357942374012,0.01222562687746092,0.01231632715790428,0.01240702743834764,0.012497727718791
2000,1,300,3.33e-05,4,0.0025631253978008785,0.004199014629883466,0.0055899954157673576,0.006858434018773386,0.00805200700937265,0.008991819740454314,0.009931632471535978,0.010871445202617644,0.011811257933699307,0.012619260050835586,0.01326977856153111,0.013920297072226634,0.014570815582922158,0.015221334093617681,0.015871852604313202,0.016522371115008726,0.01717288962570425,0.017823408136399772,0.018473926647095296,0.01895427772162036,0.01941805688593084,0.019881836050241318,0.0203456152145518,0.02080939437886228,0.02127317354317276,0.02173695270748324,0.02220073187179372,0.022664511036104198,0.02312829020041468,0.02359206936472516,0.02405584852903564,0.02451962769334612,0.024981179628553552,0.02534538477756844,0.025709589926583325,0.026073795075598215,0.026438000224613102,0.026802205373627992,0.02716641052264288,0.02753061567165777,0.027894820820672656,0.028259025969687546,0.028623231118702432,0.02898743626771732,0.02935164141673221,0.029715846565747096,0.03007756053785758,0.03042310220579172,0.03076864387372586,0.03111418554166
1000,100,100,3.33e-05,3,0.004005007463138335,0.005155404900824551,0.006063454898837215,0.00687106572770313,0.007644874028030182,0.008304107183125426,0.00896334033822067,0.009622573493315915,0.010281806648411159,0.010908954545470022,0.011497767880554646,0.01208658121563927,0.012675394550723893,0.013264207885808517,0.01385302122089314,0.014441834555977764,0.015030647891062388,0.015619461226147012,0.016208274561231636,0.016781038926099126,0.017352240347436054,0.01792344176877298,0.01849464319010991,0.01906584461144684,0.019637046032783767,0.020208247454120695,0.020779448875457626,0.021350650296794553,0.02192185171813148,0.022493053139468408,0.023064254560805336,0.023635455982142263,0.02420665740347919,0.024777858824816118,0.025349060246153046,0.025920261667489976,0.026491463088826904,0.02706266451016383,0.027633865931500762,0.02820506735283769,0.028776268774174617,0.029347470195511545,0.029918671616848472,0.0304898730381854,0.03106107445952233,0.031632275880859255,0.032203477302196186,0.03277467872353312,0.03334588014487004,0.03391708156620697
1500,10,200,3.33e-05,5,0.0013524690131269035,0.0017559432731546142,0.002041030580759984,0.002274014940892392,0.00248632730031368,0.0026285710114388647,0.0027708147225640497,0.0029130584336892343,0.0030553021448144193,0.003171392822569189,0.0032562365931800095,0.0033410803637908297,0.0034259241344016503,0.003510767905012471,0.003595611675623291,0.0036804554462341117,0.0037652992168449324,0.0038501429874557526,0.003934986758066573,0.003992688316443763,0.004047746605848444,0.004102804895253125,0.004157863184657806,0.004212921474062487,0.004267979763467168,0.004323038052871848,0.004378096342276529,0.00443315463168121,0.004488212921085891,0.004543271210490571,0.004598329499895252,0.004653387789299933,0.00470813228664098,0.004749161693385546,0.004790191100130112,0.004831220506874677,0.004872249913619243,0.004913279320363809,0.0049543087271083745,0.004995338133852939,0.005036367540597505,0.005077396947342071,0.0051184263540866365,0.005159455760831202,0.005200485167575768,0.0052415145743203335,0.005282222173728916,0.005320840653687778,0.0053594591336466385,0.0053980776136055
2000,1,300,3.33e-05,5,0.0007532188735833786,0.000952394833221148,0.0011396425498928701,0.001321446419808177,0.001499485611744487,0.0016647642634242132,0.0018300429151039397,0.001995321566783666,0.0021606002184633923,0.0023157448957108746,0.002458781785934246,0.0026018186761576165,0.0027448555663809873,0.002887892456604358,0.0030309293468277288,0.0031739662370511,0.0033170031272744707,0.0034600400174978414,0.0036030769077212126,0.003726137791021503,0.0038472532927574647,0.003968368794493427,0.004089484296229388,0.00421059979796535,0.004331715299701311,0.004452830801437273,0.0045739463031732345,0.004695061804909196,0.004816177306645158,0.004937292808381119,0.005058408310117081,0.005179523811853042,0.005300289668436246,0.005405773382790699,0.005511257097145153,0.0056167408114996065,0.0057222245258540605,0.005827708240208514,0.005933191954562968,0.006038675668917422,0.006144159383271875,0.006249643097626329,0.006355126811980782,0.006460610526335236,0.006566094240689689,0.006671577955044143,0.0067766292999906115,0.006878873774991341,0.006981118249992071,0.0070833627249928
1000,100,100,3.33e-05,4,0.0018466060458670228,0.0021423759937139342,0.0023442114475322596,0.0025073265239424943,0.002656688937553999,0.002759436100602905,0.002862183263651811,0.0029649304267007166,0.0030676775897496224,0.0031537581881438386,0.0032199260448381637,0.0032860939015324883,0.0033522617582268134,0.003418429614921138,0.003484597471615463,0.0035507653283097878,0.003616933185004113,0.0036831010416984375,0.0037492688983927626,0.003798055923723805,0.003845150301017778,0.0038922446783117505,0.003939339055605723,0.003986433432899696,0.004033527810193669,0.004080622187487642,0.004127716564781615,0.004174810942075587,0.00422190531936956,0.004268999696663533,0.004316094073957505,0.0043631884512514785,0.004410076976017045,0.004447968185669143,0.004485859395321243,0.004523750604973342,0.004561641814625442,0.00459953302427754,0.00463742423392964,0.004675315443581739,0.004713206653233839,0.004751097862885937,0.004788989072538037,0.004826880282190136,0.004864771491842236,0.004902662701494334,0.004940335275764356,0.004976588505668904,0.0050128417355734525,0.005049094965478
1500,10,300,3.33e-05,1,0.7101309003796389,1.4034035607620712,2.0966762211445036,2.7899488815269353,3.4832215419093675,4.176494202291799,4.869766862674232,5.563039523056664,6.256312183439096,6.949584843821528,7.64285750420396,8.336130164586393,9.029402824968825,9.722675485351257,10.415948145733688,11.10922080611612,11.802493466498554,12.495766126880985,13.189038787263417,13.882311447645849,14.57558410802828,15.268856768410712,15.962129428793146,16.655402089175578,17.34867474955801,18.04194740994044,18.735220070322875,19.428492730705308,20.121765391087738,20.81503805147017,21.508310711852605,22.201583372235035,22.89485603261747,23.588128692999902,24.281401353382336,24.974674013764766,25.6679466741472,26.36121933452963,27.054491994912063,27.747764655294493,28.441037315676926,29.134309976059356,29.82758263644179,30.520855296824223,31.214127957206653,31.907400617589087,32.60067327797152,33.29394593835395,33.98721859873638,34.68049125911882
2000,1,400,3.33e-05,1,0.7987738848325987,1.5248295557272276,2.2508852266218558,2.976940897516484,3.702996568411113,4.429052239305742,5.15510791020037,5.881163581094999,6.607219251989628,7.3332749228842555,8.059330593778885,8.785386264673514,9.511441935568142,10.237497606462771,10.9635532773574,11.689608948252028,12.415664619146657,13.141720290041285,13.867775960935914,14.593831631830543,15.31988730272517,16.0459429736198,16.77199864451443,17.498054315409057,18.224109986303688,18.950165657198315,19.676221328092943,20.402276998987574,21.1283326698822,21.854388340776833,22.58044401167146,23.30649968256609,24.03255535346072,24.758611024355346,25.484666695249977,26.210722366144605,26.936778037039232,27.662833707933864,28.38888937882849,29.11494504972312,29.84100072061775,30.567056391512377,31.293112062407005,32.019167733301636,32.74522340419627,33.47127907509089,34.19733474598552,34.92339041688015,35.64944608777478,36.37550175866941
1000,100,100,3.33e-05,5,0.001201745739884327,0.0013360423102101366,0.0014235055331150508,0.0014919303772872334,0.0015538788685749787,0.0015938754792081834,0.001633872089841388,0.0016738687004745926,0.0017138653111077975,0.0017463654942038605,0.0017699091569664395,0.0017934528197290185,0.0018169964824915976,0.0018405401452541766,0.0018640838080167556,0.0018876274707793346,0.0019111711335419138,0.0019347147963044928,0.0019582584590670717,0.0019743373247986407,0.001989689224496332,0.002005041124194023,0.0020203930238917142,0.0020357449235894054,0.0020510968232870966,0.0020664487229847877,0.0020818006226824793,0.0020971525223801705,0.0021125044220778617,0.002127856321775553,0.002143208221473244,0.002158560121170935,0.0021738269132605755,0.0021853738580686947,0.002196920802876814,0.002208467747684933,0.0022200146924930522,0.0022315616373011714,0.0022431085821092906,0.00225465552691741,0.002266202471725529,0.002277749416533648,0.0022892963613417674,0.0023008433061498866,0.002312390250958006,0.002323937195766125,0.0023353971199503716,0.002346292120785981,0.0023571871216215906,0.0023680821224572
1000,100,200,3.33e-05,1,0.9560797760062076,1.9096395897762997,2.8631994035463912,3.8167592173164833,4.770319031086575,5.723878844856666,6.677438658626758,7.63099847239685,8.584558286166942,9.538118099937034,10.491677913707125,11.445237727477217,12.398797541247308,13.3523573550174,14.305917168787492,15.259476982557583,16.213036796327675,17.16659661009777,18.12015642386786,19.073716237637953,20.027276051408045,20.980835865178136,21.934395678948228,22.88795549271832,23.84151530648841,24.795075120258502,25.748634934028594,26.702194747798686,27.655754561568777,28.60931437533887,29.56287418910896,30.516434002879052,31.469993816649144,32.423553630419235,33.37711344418933,34.33067325795942,35.28423307172951,36.2377928854996,37.19135269926969,38.144912513039785,39.098472326809876,40.05203214057997,41.00559195435006,41.95915176812015,42.91271158189024,43.866271395660334,44.819831209430426,45.773391023200524,46.726950836970616,47.68051065074071
