tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
50.0,0.4,100.0,3.333e-05,8.0,2.1426,2.6478,0.42224,0.17588,4.7628,4.2764,2.1477,2.0426,1.4843,1.5621,4.1844,4.2253,1.3936,1.2483,0.60379,0.6732,5.4026,5.2705,1.946,1.9016,1.3867,1.3159,4.3201,4.4047,0.98907,0.952,0.5772,0.60982,5.1487,5.3317
50.0,0.4,200.0,3.333e-05,8.0,2.1426,2.6429,0.42224,0.17589,4.7628,4.2805,2.1477,2.0427,1.4843,1.5617,4.1844,4.2253,1.3936,1.249,0.60379,0.67185,5.4026,5.2704,1.946,1.9018,1.3867,1.3163,4.3201,4.4037,0.98907,0.95245,0.5772,0.60942,5.1487,5.3308
50.0,0.4,400.0,3.333e-05,8.0,2.1426,2.6341,0.42224,0.17613,4.7628,4.288,2.1477,2.0428,1.4843,1.5609,4.1844,4.2254,1.3936,1.2501,0.60379,0.66921,5.4026,5.2701,1.946,1.9023,1.3867,1.3171,4.3201,4.4017,0.98907,0.95355,0.5772,0.60872,5.1487,5.3287
50.0,0.4,800.0,3.333e-05,8.0,2.1426,2.6184,0.42224,0.1769,4.7628,4.3013,2.1477,2.043,1.4843,1.5596,4.1844,4.2255,1.3936,1.252,0.60379,0.66424,5.4026,5.2697,1.946,1.9032,1.3867,1.3188,4.3201,4.398,0.98907,0.95599,0.5772,0.60745,5.1487,5.3244
50.0,0.8,50.0,3.333e-05,8.0,2.1426,2.6491,0.42224,0.17634,4.7628,4.2754,2.1477,2.0425,1.4843,1.562,4.1844,4.2253,1.3936,1.2482,0.60379,0.67355,5.4026,5.2706,1.946,1.9015,1.3867,1.3161,4.3201,4.4049,0.98907,0.95209,0.5772,0.60989,5.1487,5.3314
50.0,0.8,100.0,3.333e-05,8.0,2.1426,2.6479,0.42224,0.17598,4.7628,4.2763,2.1477,2.0426,1.4843,1.5621,4.1844,4.2254,1.3936,1.2483,0.60379,0.67312,5.4026,5.2705,1.946,1.9016,1.3867,1.316,4.3201,4.4046,0.98907,0.95214,0.5772,0.6098,5.1487,5.3314
50.0,0.8,200.0,3.333e-05,8.0,2.1426,2.6428,0.42224,0.17596,4.7628,4.2806,2.1477,2.0427,1.4843,1.5616,4.1844,4.2254,1.3936,1.249,0.60379,0.67176,5.4026,5.2704,1.946,1.9019,1.3867,1.3163,4.3201,4.4036,0.98907,0.95257,0.5772,0.6094,5.1487,5.3306
50.0,0.8,400.0,3.333e-05,8.0,2.1426,2.6339,0.42224,0.17618,4.7628,4.2882,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2501,0.60379,0.66913,5.4026,5.2701,1.946,1.9023,1.3867,1.3171,4.3201,4.4017,0.98907,0.95365,0.5772,0.60869,5.1487,5.3285
50.0,0.8,800.0,3.333e-05,8.0,2.1426,2.6181,0.42224,0.17694,4.7628,4.3015,2.1477,2.043,1.4843,1.5596,4.1844,4.2255,1.3936,1.252,0.60379,0.66416,5.4026,5.2697,1.946,1.9033,1.3867,1.3188,4.3201,4.3979,0.98907,0.95608,0.5772,0.60742,5.1487,5.3242
50.0,1.6,50.0,3.333e-05,8.0,2.1426,2.6491,0.42224,0.17634,4.7628,4.2754,2.1477,2.0426,1.4843,1.562,4.1844,4.2254,1.3936,1.2482,0.60379,0.67347,5.4026,5.2708,1.946,1.9016,1.3867,1.3162,4.3201,4.4048,0.98907,0.9521,0.5772,0.60981,5.1487,5.3314
50.0,1.6,100.0,3.333e-05,8.0,2.1426,2.6478,0.42224,0.17599,4.7628,4.2764,2.1477,2.0426,1.4843,1.562,4.1844,4.2254,1.3936,1.2484,0.60379,0.67302,5.4026,5.2706,1.946,1.9017,1.3867,1.3161,4.3201,4.4045,0.98907,0.95217,0.5772,0.60974,5.1487,5.3314
50.0,1.6,200.0,3.333e-05,8.0,2.1426,2.6426,0.42224,0.17598,4.7628,4.2808,2.1477,2.0427,1.4843,1.5616,4.1844,4.2254,1.3936,1.249,0.60379,0.67166,5.4026,5.2704,1.946,1.9019,1.3867,1.3164,4.3201,4.4035,0.98907,0.95262,0.5772,0.60935,5.1487,5.3305
50.0,1.6,400.0,3.333e-05,8.0,2.1426,2.6336,0.42224,0.17621,4.7628,4.2884,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2502,0.60379,0.66902,5.4026,5.2701,1.946,1.9024,1.3867,1.3172,4.3201,4.4016,0.98907,0.9537,0.5772,0.60865,5.1487,5.3284
50.0,1.6,800.0,3.333e-05,8.0,2.1426,2.6178,0.42224,0.17697,4.7628,4.3018,2.1477,2.0431,1.4843,1.5595,4.1844,4.2255,1.3936,1.252,0.60379,0.66405,5.4026,5.2697,1.946,1.9033,1.3867,1.3188,4.3201,4.3979,0.98907,0.95614,0.5772,0.60738,5.1487,5.3241
50.0,3.2,50.0,3.333e-05,8.0,2.1426,2.6484,0.42224,0.17618,4.7628,4.2761,2.1477,2.0427,1.4843,1.5619,4.1844,4.2254,1.3936,1.2483,0.60379,0.67336,5.4026,5.2709,1.946,1.9017,1.3867,1.3161,4.3201,4.4047,0.98907,0.95194,0.5772,0.6097,5.1487,5.3316
50.0,3.2,100.0,3.333e-05,8.0,2.1426,2.6472,0.42224,0.17591,4.7628,4.2769,2.1477,2.0427,1.4843,1.5619,4.1844,4.2254,1.3936,1.2484,0.60379,0.67291,5.4026,5.2707,1.946,1.9017,1.3867,1.316,4.3201,4.4044,0.98907,0.95207,0.5772,0.60966,5.1487,5.3315
50.0,3.2,200.0,3.333e-05,8.0,2.1426,2.6421,0.42224,0.17594,4.7628,4.2812,2.1477,2.0428,1.4843,1.5616,4.1844,4.2254,1.3936,1.2491,0.60379,0.67155,5.4026,5.2704,1.946,1.9019,1.3867,1.3164,4.3201,4.4034,0.98907,0.95256,0.5772,0.60929,5.1487,5.3305
50.0,3.2,400.0,3.333e-05,8.0,2.1426,2.6332,0.42224,0.17619,4.7628,4.2887,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2502,0.60379,0.6689,5.4026,5.2701,1.946,1.9024,1.3867,1.3172,4.3201,4.4015,0.98907,0.95368,0.5772,0.6086,5.1487,5.3284
50.0,3.2,800.0,3.333e-05,8.0,2.1426,2.6175,0.42224,0.17697,4.7628,4.3021,2.1477,2.0431,1.4843,1.5595,4.1844,4.2256,1.3936,1.2521,0.60379,0.66394,5.4026,5.2697,1.946,1.9033,1.3867,1.3189,4.3201,4.3978,0.98907,0.95614,0.5772,0.60735,5.1487,5.3241
50.0,6.4,50.0,3.333e-05,8.0,2.1426,2.6471,0.42224,0.17601,4.7628,4.2771,2.1477,2.0428,1.4843,1.5619,4.1844,4.2253,1.3936,1.2484,0.60379,0.67324,5.4026,5.271,1.946,1.9017,1.3867,1.316,4.3201,4.4046,0.98907,0.95176,0.5772,0.60964,5.1487,5.3318
50.0,6.4,100.0,3.333e-05,8.0,2.1426,2.6464,0.42224,0.17579,4.7628,4.2776,2.1477,2.0427,1.4843,1.5619,4.1844,4.2254,1.3936,1.2485,0.60379,0.6728,5.4026,5.2707,1.946,1.9017,1.3867,1.316,4.3201,4.4044,0.98907,0.95195,0.5772,0.60961,5.1487,5.3316
50.0,6.4,200.0,3.333e-05,8.0,2.1426,2.6415,0.42224,0.17587,4.7628,4.2817,2.1477,2.0428,1.4843,1.5615,4.1844,4.2254,1.3936,1.2492,0.60379,0.67144,5.4026,5.2705,1.946,1.9019,1.3867,1.3163,4.3201,4.4034,0.98907,0.95248,0.5772,0.60926,5.1487,5.3306
50.0,6.4,400.0,3.333e-05,8.0,2.1426,2.6328,0.42224,0.17615,4.7628,4.2891,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2502,0.60379,0.66881,5.4026,5.2701,1.946,1.9024,1.3867,1.3172,4.3201,4.4015,0.98907,0.95363,0.5772,0.60857,5.1487,5.3285
50.0,6.4,800.0,3.333e-05,8.0,2.1426,2.6172,0.42224,0.17696,4.7628,4.3023,2.1477,2.0431,1.4843,1.5595,4.1844,4.2255,1.3936,1.2521,0.60379,0.66385,5.4026,5.2697,1.946,1.9033,1.3867,1.3189,4.3201,4.3977,0.98907,0.95611,0.5772,0.60733,5.1487,5.3241
50.0,12.8,50.0,3.333e-05,8.0,2.1426,2.6462,0.42224,0.1759,4.7628,4.2779,2.1477,2.0428,1.4843,1.5619,4.1844,4.2253,1.3936,1.2485,0.60379,0.67317,5.4026,5.2709,1.946,1.9017,1.3867,1.3159,4.3201,4.4046,0.98907,0.95167,0.5772,0.60962,5.1487,5.3319
50.0,12.8,100.0,3.333e-05,8.0,2.1426,2.6457,0.42224,0.17572,4.7628,4.2781,2.1477,2.0428,1.4843,1.5619,4.1844,4.2253,1.3936,1.2486,0.60379,0.67273,5.4026,5.2707,1.946,1.9017,1.3867,1.3159,4.3201,4.4043,0.98907,0.95189,0.5772,0.60959,5.1487,5.3317
50.0,12.8,200.0,3.333e-05,8.0,2.1426,2.6411,0.42224,0.17583,4.7628,4.282,2.1477,2.0428,1.4843,1.5615,4.1844,4.2254,1.3936,1.2492,0.60379,0.67137,5.4026,5.2704,1.946,1.9019,1.3867,1.3163,4.3201,4.4033,0.98907,0.95244,0.5772,0.60924,5.1487,5.3306
50.0,12.8,400.0,3.333e-05,8.0,2.1426,2.6325,0.42224,0.17613,4.7628,4.2893,2.1477,2.0428,1.4843,1.5607,4.1844,4.2254,1.3936,1.2503,0.60379,0.66874,5.4026,5.2701,1.946,1.9024,1.3867,1.3172,4.3201,4.4014,0.98907,0.95361,0.5772,0.60856,5.1487,5.3285
50.0,12.8,800.0,3.333e-05,8.0,2.1426,2.617,0.42224,0.17695,4.7628,4.3024,2.1477,2.0431,1.4843,1.5595,4.1844,4.2255,1.3936,1.2521,0.60379,0.6638,5.4026,5.2697,1.946,1.9033,1.3867,1.3189,4.3201,4.3977,0.98907,0.95611,0.5772,0.60732,5.1487,5.3241
50.0,25.6,50.0,3.333e-05,8.0,2.1426,2.6458,0.42224,0.17584,4.7628,4.2782,2.1477,2.0428,1.4843,1.562,4.1844,4.2252,1.3936,1.2486,0.60379,0.67313,5.4026,5.2709,1.946,1.9017,1.3867,1.3159,4.3201,4.4046,0.98907,0.95164,0.5772,0.60961,5.1487,5.3319
50.0,25.6,100.0,3.333e-05,8.0,2.1426,2.6454,0.42224,0.17569,4.7628,4.2784,2.1477,2.0428,1.4843,1.5619,4.1844,4.2253,1.3936,1.2487,0.60379,0.67269,5.4026,5.2706,1.946,1.9017,1.3867,1.3159,4.3201,4.4043,0.98907,0.95187,0.5772,0.60959,5.1487,5.3317
50.0,25.6,200.0,3.333e-05,8.0,2.1426,2.6409,0.42224,0.17581,4.7628,4.2822,2.1477,2.0428,1.4843,1.5615,4.1844,4.2253,1.3936,1.2492,0.60379,0.67133,5.4026,5.2704,1.946,1.9019,1.3867,1.3163,4.3201,4.4033,0.98907,0.95243,0.5772,0.60923,5.1487,5.3307
50.0,25.6,400.0,3.333e-05,8.0,2.1426,2.6324,0.42224,0.17612,4.7628,4.2894,2.1477,2.0428,1.4843,1.5607,4.1844,4.2254,1.3936,1.2503,0.60379,0.66871,5.4026,5.2701,1.946,1.9024,1.3867,1.3172,4.3201,4.4014,0.98907,0.95361,0.5772,0.60856,5.1487,5.3285
50.0,25.6,800.0,3.333e-05,8.0,2.1426,2.6169,0.42224,0.17695,4.7628,4.3025,2.1477,2.0431,1.4843,1.5595,4.1844,4.2255,1.3936,1.2521,0.60379,0.66377,5.4026,5.2697,1.946,1.9033,1.3867,1.3189,4.3201,4.3977,0.98907,0.95612,0.5772,0.60732,5.1487,5.3241
100.0,0.1,50.0,3.333e-05,8.0,2.1426,2.6483,0.42224,0.17609,4.7628,4.276,2.1477,2.0426,1.4843,1.5622,4.1844,4.2252,1.3936,1.2482,0.60379,0.67369,5.4026,5.2707,1.946,1.9015,1.3867,1.3159,4.3201,4.405,0.98907,0.95179,0.5772,0.6099,5.1487,5.3319
100.0,0.1,100.0,3.333e-05,8.0,2.1426,2.6476,0.42224,0.1758,4.7628,4.2765,2.1477,2.0426,1.4843,1.5621,4.1844,4.2253,1.3936,1.2484,0.60379,0.67326,5.4026,5.2706,1.946,1.9016,1.3867,1.3158,4.3201,4.4047,0.98907,0.95189,0.5772,0.60982,5.1487,5.3318
100.0,0.1,200.0,3.333e-05,8.0,2.1426,2.6429,0.42224,0.17584,4.7628,4.2805,2.1477,2.0427,1.4843,1.5617,4.1844,4.2253,1.3936,1.249,0.60379,0.67191,5.4026,5.2704,1.946,1.9018,1.3867,1.3162,4.3201,4.4037,0.98907,0.95237,0.5772,0.60943,5.1487,5.3309
100.0,0.1,400.0,3.333e-05,8.0,2.1426,2.6342,0.42224,0.1761,4.7628,4.2878,2.1477,2.0428,1.4843,1.5609,4.1844,4.2254,1.3936,1.2501,0.60379,0.66927,5.4026,5.2702,1.946,1.9023,1.3867,1.317,4.3201,4.4018,0.98907,0.95348,0.5772,0.60873,5.1487,5.3288
100.0,0.1,800.0,3.333e-05,8.0,2.1426,2.6185,0.42224,0.17688,4.7628,4.3012,2.1477,2.043,1.4843,1.5596,4.1844,4.2255,1.3936,1.2519,0.60379,0.66429,5.4026,5.2697,1.946,1.9032,1.3867,1.3187,4.3201,4.3981,0.98907,0.95592,0.5772,0.60747,5.1487,5.3245
100.0,0.2,50.0,3.333e-05,8.0,2.1426,2.6488,0.42224,0.1763,4.7628,4.2757,2.1477,2.0425,1.4843,1.5621,4.1844,4.2252,1.3936,1.2482,0.60379,0.6736,5.4026,5.2705,1.946,1.9014,1.3867,1.3161,4.3201,4.4049,0.98907,0.95202,0.5772,0.60994,5.1487,5.3315
100.0,0.2,100.0,3.333e-05,8.0,2.1426,2.6477,0.42224,0.17593,4.7628,4.2764,2.1477,2.0426,1.4843,1.5621,4.1844,4.2253,1.3936,1.2484,0.60379,0.67318,5.4026,5.2705,1.946,1.9015,1.3867,1.3159,4.3201,4.4047,0.98907,0.95206,0.5772,0.60983,5.1487,5.3316
100.0,0.2,200.0,3.333e-05,8.0,2.1426,2.6428,0.42224,0.17592,4.7628,4.2806,2.1477,2.0427,1.4843,1.5617,4.1844,4.2253,1.3936,1.249,0.60379,0.67183,5.4026,5.2704,1.946,1.9018,1.3867,1.3163,4.3201,4.4037,0.98907,0.9525,0.5772,0.60943,5.1487,5.3307
100.0,0.2,400.0,3.333e-05,8.0,2.1426,2.634,0.42224,0.17615,4.7628,4.288,2.1477,2.0428,1.4843,1.5609,4.1844,4.2254,1.3936,1.2501,0.60379,0.6692,5.4026,5.2701,1.946,1.9023,1.3867,1.3171,4.3201,4.4017,0.98907,0.95358,0.5772,0.60872,5.1487,5.3286
100.0,0.2,800.0,3.333e-05,8.0,2.1426,2.6183,0.42224,0.17692,4.7628,4.3013,2.1477,2.043,1.4843,1.5596,4.1844,4.2255,1.3936,1.252,0.60379,0.66423,5.4026,5.2697,1.946,1.9032,1.3867,1.3188,4.3201,4.398,0.98907,0.95602,0.5772,0.60745,5.1487,5.3243
100.0,0.4,50.0,3.333e-05,8.0,2.1426,2.6492,0.42224,0.17652,4.7628,4.2753,2.1477,2.0423,1.4843,1.562,4.1844,4.2253,1.3936,1.2482,0.60379,0.67348,5.4026,5.2704,1.946,1.9014,1.3867,1.3162,4.3201,4.4048,0.98907,0.9523,0.5772,0.60994,5.1487,5.3311
100.0,0.4,100.0,3.333e-05,8.0,2.1426,2.6479,0.42224,0.1761,4.7628,4.2763,2.1477,2.0425,1.4843,1.562,4.1844,4.2254,1.3936,1.2484,0.60379,0.67306,5.4026,5.2704,1.946,1.9015,1.3867,1.3161,4.3201,4.4045,0.98907,0.9523,0.5772,0.60983,5.1487,5.3312
100.0,0.4,200.0,3.333e-05,8.0,2.1426,2.6427,0.42224,0.17604,4.7628,4.2807,2.1477,2.0426,1.4843,1.5616,4.1844,4.2254,1.3936,1.249,0.60379,0.67171,5.4026,5.2703,1.946,1.9018,1.3867,1.3164,4.3201,4.4035,0.98907,0.95269,0.5772,0.60941,5.1487,5.3304
100.0,0.4,400.0,3.333e-05,8.0,2.1426,2.6337,0.42224,0.17623,4.7628,4.2883,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2502,0.60379,0.66908,5.4026,5.27,1.946,1.9023,1.3867,1.3172,4.3201,4.4016,0.98907,0.95375,0.5772,0.60869,5.1487,5.3284
100.0,0.4,800.0,3.333e-05,8.0,2.1426,2.6179,0.42224,0.17698,4.7628,4.3017,2.1477,2.043,1.4843,1.5595,4.1844,4.2255,1.3936,1.252,0.60379,0.66412,5.4026,5.2696,1.946,1.9033,1.3867,1.3188,4.3201,4.3979,0.98907,0.95616,0.5772,0.60741,5.1487,5.3241
100.0,0.8,50.0,3.333e-05,8.0,2.1426,2.6495,0.42224,0.17668,4.7628,4.2751,2.1477,2.0423,1.4843,1.5619,4.1844,4.2254,1.3936,1.2482,0.60379,0.67332,5.4026,5.2704,1.946,1.9015,1.3867,1.3164,4.3201,4.4047,0.98907,0.95253,0.5772,0.60988,5.1487,5.3307
100.0,0.8,100.0,3.333e-05,8.0,2.1426,2.6479,0.42224,0.17625,4.7628,4.2763,2.1477,2.0425,1.4843,1.5619,4.1844,4.2254,1.3936,1.2484,0.60379,0.67289,5.4026,5.2703,1.946,1.9016,1.3867,1.3162,4.3201,4.4044,0.98907,0.95253,0.5772,0.60978,5.1487,5.3308
100.0,0.8,200.0,3.333e-05,8.0,2.1426,2.6424,0.42224,0.17615,4.7628,4.2809,2.1477,2.0426,1.4843,1.5615,4.1844,4.2254,1.3936,1.2491,0.60379,0.67154,5.4026,5.2702,1.946,1.9019,1.3867,1.3165,4.3201,4.4034,0.98907,0.9529,0.5772,0.60936,5.1487,5.33
100.0,0.8,400.0,3.333e-05,8.0,2.1426,2.6333,0.42224,0.17632,4.7628,4.2887,2.1477,2.0428,1.4843,1.5608,4.1844,4.2254,1.3936,1.2502,0.60379,0.66891,5.4026,5.2699,1.946,1.9024,1.3867,1.3173,4.3201,4.4014,0.98907,0.95394,0.5772,0.60863,5.1487,5.3281
100.0,0.8,800.0,3.333e-05,8.0,2.1426,2.6174,0.42224,0.17706,4.7628,4.3021,2.1477,2.0431,1.4843,1.5595,4.1844,4.2256,1.3936,1.2521,0.60379,0.66396,5.4026,5.2695,1.946,1.9033,1.3867,1.3189,4.3201,4.3977,0.98907,0.95634,0.5772,0.60736,5.1487,5.3238
100.0,1.6,50.0,3.333e-05,8.0,2.1426,2.6491,0.42224,0.17664,4.7628,4.2755,2.1477,2.0425,1.4843,1.5618,4.1844,4.2255,1.3936,1.2482,0.60379,0.67312,5.4026,5.2706,1.946,1.9017,1.3867,1.3165,4.3201,4.4045,0.98907,0.95254,0.5772,0.60973,5.1487,5.3306
100.0,1.6,100.0,3.333e-05,8.0,2.1426,2.6475,0.42224,0.17626,4.7628,4.2767,2.1477,2.0426,1.4843,1.5618,4.1844,4.2255,1.3936,1.2484,0.60379,0.67269,5.4026,5.2704,1.946,1.9017,1.3867,1.3163,4.3201,4.4042,0.98907,0.95259,0.5772,0.60966,5.1487,5.3306
100.0,1.6,200.0,3.333e-05,8.0,2.1426,2.6419,0.42224,0.17619,4.7628,4.2814,2.1477,2.0427,1.4843,1.5614,4.1844,4.2255,1.3936,1.2492,0.60379,0.67133,5.4026,5.2702,1.946,1.902,1.3867,1.3166,4.3201,4.4032,0.98907,0.95299,0.5772,0.60926,5.1487,5.3298
100.0,1.6,400.0,3.333e-05,8.0,2.1426,2.6327,0.42224,0.17637,4.7628,4.2892,2.1477,2.0428,1.4843,1.5607,4.1844,4.2255,1.3936,1.2503,0.60379,0.6687,5.4026,5.2699,1.946,1.9025,1.3867,1.3173,4.3201,4.4012,0.98907,0.95405,0.5772,0.60854,5.1487,5.3278
100.0,1.6,800.0,3.333e-05,8.0,2.1426,2.6168,0.42224,0.17711,4.7628,4.3027,2.1477,2.0431,1.4843,1.5594,4.1844,4.2256,1.3936,1.2522,0.60379,0.66374,5.4026,5.2695,1.946,1.9034,1.3867,1.319,4.3201,4.3975,0.98907,0.95647,0.5772,0.60728,5.1487,5.3235
100.0,3.2,50.0,3.333e-05,8.0,2.1426,2.6476,0.42224,0.1764,4.7628,4.2768,2.1477,2.0427,1.4843,1.5617,4.1844,4.2255,1.3936,1.2484,0.60379,0.6729,5.4026,5.2708,1.946,1.9018,1.3867,1.3164,4.3201,4.4044,0.98907,0.95229,0.5772,0.60956,5.1487,5.3309
100.0,3.2,100.0,3.333e-05,8.0,2.1426,2.6464,0.42224,0.17611,4.7628,4.2776,2.1477,2.0427,1.4843,1.5617,4.1844,4.2255,1.3936,1.2486,0.60379,0.67246,5.4026,5.2706,1.946,1.9018,1.3867,1.3163,4.3201,4.4041,0.98907,0.95243,0.5772,0.60952,5.1487,5.3308
100.0,3.2,200.0,3.333e-05,8.0,2.1426,2.641,0.42224,0.17611,4.7628,4.2821,2.1477,2.0428,1.4843,1.5614,4.1844,4.2255,1.3936,1.2493,0.60379,0.6711,5.4026,5.2703,1.946,1.9021,1.3867,1.3166,4.3201,4.403,0.98907,0.9529,0.5772,0.60915,5.1487,5.3299
100.0,3.2,400.0,3.333e-05,8.0,2.1426,2.632,0.42224,0.17634,4.7628,4.2898,2.1477,2.0429,1.4843,1.5606,4.1844,4.2255,1.3936,1.2504,0.60379,0.66847,5.4026,5.27,1.946,1.9025,1.3867,1.3174,4.3201,4.4011,0.98907,0.954,0.5772,0.60846,5.1487,5.3278
100.0,3.2,800.0,3.333e-05,8.0,2.1426,2.6162,0.42224,0.17712,4.7628,4.3032,2.1477,2.0431,1.4843,1.5594,4.1844,4.2256,1.3936,1.2523,0.60379,0.66352,5.4026,5.2696,1.946,1.9034,1.3867,1.319,4.3201,4.3974,0.98907,0.95647,0.5772,0.60721,5.1487,5.3235
100.0,6.4,50.0,3.333e-05,8.0,2.1426,2.6457,0.42224,0.17615,4.7628,4.2784,2.1477,2.0428,1.4843,1.5617,4.1844,4.2254,1.3936,1.2486,0.60379,0.67268,5.4026,5.2709,1.946,1.9018,1.3867,1.3162,4.3201,4.4042,0.98907,0.95203,0.5772,0.60946,5.1487,5.3312
100.0,6.4,100.0,3.333e-05,8.0,2.1426,2.6449,0.42224,0.17593,4.7628,4.2789,2.1477,2.0427,1.4843,1.5617,4.1844,4.2254,1.3936,1.2488,0.60379,0.67225,5.4026,5.2706,1.946,1.9018,1.3867,1.3162,4.3201,4.404,0.98907,0.95222,0.5772,0.60943,5.1487,5.3311
100.0,6.4,200.0,3.333e-05,8.0,2.1426,2.64,0.42224,0.176,4.7628,4.2831,2.1477,2.0428,1.4843,1.5613,4.1844,4.2254,1.3936,1.2494,0.60379,0.67089,5.4026,5.2704,1.946,1.9021,1.3867,1.3166,4.3201,4.4029,0.98907,0.95275,0.5772,0.60908,5.1487,5.3301
100.0,6.4,400.0,3.333e-05,8.0,2.1426,2.6312,0.42224,0.17627,4.7628,4.2905,2.1477,2.0429,1.4843,1.5606,4.1844,4.2254,1.3936,1.2505,0.60379,0.66827,5.4026,5.27,1.946,1.9025,1.3867,1.3174,4.3201,4.401,0.98907,0.95391,0.5772,0.6084,5.1487,5.3279
100.0,6.4,800.0,3.333e-05,8.0,2.1426,2.6156,0.42224,0.17709,4.7628,4.3037,2.1477,2.0431,1.4843,1.5593,4.1844,4.2256,1.3936,1.2523,0.60379,0.66334,5.4026,5.2696,1.946,1.9034,1.3867,1.3191,4.3201,4.3973,0.98907,0.95642,0.5772,0.60717,5.1487,5.3235
100.0,12.8,50.0,3.333e-05,8.0,2.1426,2.6443,0.42224,0.17599,4.7628,4.2795,2.1477,2.0428,1.4843,1.5617,4.1844,4.2253,1.3936,1.2488,0.60379,0.67253,5.4026,5.2708,1.946,1.9018,1.3867,1.3161,4.3201,4.4041,0.98907,0.9519,0.5772,0.60942,5.1487,5.3314
100.0,12.8,100.0,3.333e-05,8.0,2.1426,2.6438,0.42224,0.17581,4.7628,4.2798,2.1477,2.0427,1.4843,1.5617,4.1844,4.2254,1.3936,1.2489,0.60379,0.6721,5.4026,5.2705,1.946,1.9018,1.3867,1.3161,4.3201,4.4039,0.98907,0.95212,0.5772,0.6094,5.1487,5.3312
100.0,12.8,200.0,3.333e-05,8.0,2.1426,2.6392,0.42224,0.17592,4.7628,4.2837,2.1477,2.0428,1.4843,1.5613,4.1844,4.2254,1.3936,1.2495,0.60379,0.67075,5.4026,5.2703,1.946,1.902,1.3867,1.3165,4.3201,4.4029,0.98907,0.95268,0.5772,0.60905,5.1487,5.3301
100.0,12.8,400.0,3.333e-05,8.0,2.1426,2.6306,0.42224,0.17623,4.7628,4.2909,2.1477,2.0429,1.4843,1.5605,4.1844,4.2254,1.3936,1.2505,0.60379,0.66814,5.4026,5.27,1.946,1.9025,1.3867,1.3173,4.3201,4.401,0.98907,0.95387,0.5772,0.60837,5.1487,5.328
100.0,12.8,800.0,3.333e-05,8.0,2.1426,2.6153,0.42224,0.17707,4.7628,4.3039,2.1477,2.0431,1.4843,1.5593,4.1844,4.2256,1.3936,1.2523,0.60379,0.66323,5.4026,5.2696,1.946,1.9034,1.3867,1.3191,4.3201,4.3973,0.98907,0.95641,0.5772,0.60715,5.1487,5.3235
100.0,25.6,50.0,3.333e-05,8.0,2.1426,2.6436,0.42224,0.17591,4.7628,4.2801,2.1477,2.0428,1.4843,1.5617,4.1844,4.2252,1.3936,1.2489,0.60379,0.67246,5.4026,5.2707,1.946,1.9018,1.3867,1.3161,4.3201,4.4041,0.98907,0.95186,0.5772,0.60941,5.1487,5.3314
100.0,25.6,100.0,3.333e-05,8.0,2.1426,2.6433,0.42224,0.17575,4.7628,4.2802,2.1477,2.0428,1.4843,1.5617,4.1844,4.2253,1.3936,1.249,0.60379,0.67203,5.4026,5.2705,1.946,1.9018,1.3867,1.3161,4.3201,4.4038,0.98907,0.9521,0.5772,0.60938,5.1487,5.3312
100.0,25.6,200.0,3.333e-05,8.0,2.1426,2.6388,0.42224,0.17588,4.7628,4.284,2.1477,2.0428,1.4843,1.5613,4.1844,4.2254,1.3936,1.2495,0.60379,0.67068,5.4026,5.2703,1.946,1.902,1.3867,1.3165,4.3201,4.4029,0.98907,0.95268,0.5772,0.60904,5.1487,5.3301
100.0,25.6,400.0,3.333e-05,8.0,2.1426,2.6304,0.42224,0.17621,4.7628,4.2911,2.1477,2.0428,1.4843,1.5605,4.1844,4.2254,1.3936,1.2505,0.60379,0.66808,5.4026,5.27,1.946,1.9025,1.3867,1.3173,4.3201,4.4009,0.98907,0.95388,0.5772,0.60837,5.1487,5.328
100.0,25.6,800.0,3.333e-05,8.0,2.1426,2.6151,0.42224,0.17707,4.7628,4.304,2.1477,2.0431,1.4843,1.5593,4.1844,4.2256,1.3936,1.2523,0.60379,0.66318,5.4026,5.2697,1.946,1.9034,1.3867,1.3191,4.3201,4.3973,0.98907,0.95642,0.5772,0.60716,5.1487,5.3235
