tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
50.0,0.1,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.75,5.9657,5.6893,2.053,2.0339,2.1276,2.0101,5.7467,5.8438,2.4155,2.3644,1.3144,1.4852,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54919,2.6323,2.672,2.7999,-3.0578
50.0,0.2,50.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6898,2.053,2.033,2.1276,2.0132,5.7467,5.8332,2.4155,2.363,1.3144,1.4878,5.0433,4.9606,2.7234,2.5829,1.1961,1.107,0.14859,0.55972,2.6323,2.6661,2.7999,-3.0604
50.0,0.2,100.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6894,2.053,2.033,2.1276,2.0127,5.7467,5.8338,2.4155,2.363,1.3144,1.4879,5.0433,4.9605,2.7234,2.5829,1.1961,1.1071,0.14859,0.56058,2.6323,2.6661,2.7999,-3.0591
50.0,0.2,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6893,2.053,2.0331,2.1276,2.0121,5.7467,5.8352,2.4155,2.3632,1.3144,1.4876,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55905,2.6323,2.6667,2.7999,-3.0589
50.0,0.2,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7497,5.9657,5.689,2.053,2.0334,2.1276,2.0112,5.7467,5.8381,2.4155,2.3635,1.3144,1.4868,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.5556,2.6323,2.6684,2.7999,-3.0587
50.0,0.2,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.75,5.9657,5.6893,2.053,2.0339,2.1276,2.0101,5.7467,5.8438,2.4155,2.3644,1.3144,1.4852,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54906,2.6323,2.672,2.7999,-3.0579
50.0,0.4,50.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7498,5.9657,5.6898,2.053,2.0331,2.1276,2.0134,5.7467,5.8336,2.4155,2.363,1.3144,1.4875,5.0433,4.9606,2.7234,2.5828,1.1961,1.107,0.14859,0.55906,2.6323,2.6665,2.7999,-3.0607
50.0,0.4,100.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6894,2.053,2.033,2.1276,2.0128,5.7467,5.8341,2.4155,2.363,1.3144,1.4878,5.0433,4.9605,2.7234,2.5829,1.1961,1.1071,0.14859,0.56014,2.6323,2.6664,2.7999,-3.0593
50.0,0.4,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0331,2.1276,2.0121,5.7467,5.8354,2.4155,2.3632,1.3144,1.4875,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55875,2.6323,2.6669,2.7999,-3.059
50.0,0.4,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.689,2.053,2.0334,2.1276,2.0112,5.7467,5.8383,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55538,2.6323,2.6685,2.7999,-3.0588
50.0,0.4,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6893,2.053,2.0339,2.1276,2.0101,5.7467,5.8439,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54886,2.6323,2.6721,2.7999,-3.058
50.0,0.8,50.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7499,5.9657,5.6898,2.053,2.0331,2.1276,2.0135,5.7467,5.834,2.4155,2.3631,1.3144,1.4874,5.0433,4.9605,2.7234,2.5828,1.1961,1.107,0.14859,0.55838,2.6323,2.6668,2.7999,-3.0611
50.0,0.8,100.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6894,2.053,2.033,2.1276,2.0129,5.7467,5.8344,2.4155,2.363,1.3144,1.4877,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55967,2.6323,2.6666,2.7999,-3.0595
50.0,0.8,200.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0331,2.1276,2.0122,5.7467,5.8357,2.4155,2.3632,1.3144,1.4874,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55842,2.6323,2.6671,2.7999,-3.0592
50.0,0.8,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.6891,2.053,2.0334,2.1276,2.0112,5.7467,5.8385,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55513,2.6323,2.6686,2.7999,-3.0589
50.0,0.8,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6894,2.053,2.0339,2.1276,2.0101,5.7467,5.8441,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54863,2.6323,2.6722,2.7999,-3.058
50.0,1.6,50.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7498,5.9657,5.6898,2.053,2.033,2.1276,2.0133,5.7467,5.8343,2.4155,2.363,1.3144,1.4874,5.0433,4.9606,2.7234,2.5829,1.1961,1.1071,0.14859,0.55814,2.6323,2.6666,2.7999,-3.0612
50.0,1.6,100.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6894,2.053,2.033,2.1276,2.0128,5.7467,5.8346,2.4155,2.363,1.3144,1.4877,5.0433,4.9605,2.7234,2.5829,1.1961,1.1071,0.14859,0.55946,2.6323,2.6666,2.7999,-3.0596
50.0,1.6,200.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0331,2.1276,2.0121,5.7467,5.8359,2.4155,2.3632,1.3144,1.4874,5.0433,4.9606,2.7234,2.5831,1.1961,1.1074,0.14859,0.55826,2.6323,2.6671,2.7999,-3.0592
50.0,1.6,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.6891,2.053,2.0334,2.1276,2.0112,5.7467,5.8386,2.4155,2.3636,1.3144,1.4866,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55501,2.6323,2.6687,2.7999,-3.0588
50.0,1.6,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6894,2.053,2.0339,2.1276,2.0101,5.7467,5.8443,2.4155,2.3645,1.3144,1.485,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.5485,2.6323,2.6723,2.7999,-3.058
50.0,3.2,50.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2933,1.8218,1.7497,5.9657,5.6898,2.053,2.0329,2.1276,2.013,5.7467,5.8342,2.4155,2.3629,1.3144,1.4876,5.0433,4.9606,2.7234,2.583,1.1961,1.1071,0.14859,0.5586,2.6323,2.6662,2.7999,-3.0609
50.0,3.2,100.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2933,1.8218,1.7496,5.9657,5.6894,2.053,2.033,2.1276,2.0125,5.7467,5.8347,2.4155,2.363,1.3144,1.4878,5.0433,4.9606,2.7234,2.583,1.1961,1.1071,0.14859,0.55974,2.6323,2.6663,2.7999,-3.0593
50.0,3.2,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0331,2.1276,2.0119,5.7467,5.8359,2.4155,2.3632,1.3144,1.4874,5.0433,4.9606,2.7234,2.5831,1.1961,1.1074,0.14859,0.55843,2.6323,2.667,2.7999,-3.059
50.0,3.2,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.689,2.053,2.0334,2.1276,2.0111,5.7467,5.8387,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5835,1.1961,1.1078,0.14859,0.55513,2.6323,2.6687,2.7999,-3.0586
50.0,3.2,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6894,2.053,2.0339,2.1276,2.01,5.7467,5.8444,2.4155,2.3645,1.3144,1.485,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54857,2.6323,2.6724,2.7999,-3.0578
50.0,6.4,50.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2933,1.8218,1.7496,5.9657,5.6897,2.053,2.0329,2.1276,2.0127,5.7467,5.834,2.4155,2.3629,1.3144,1.4878,5.0433,4.9606,2.7234,2.5831,1.1961,1.1071,0.14859,0.55933,2.6323,2.6659,2.7999,-3.0604
50.0,6.4,100.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2933,1.8218,1.7496,5.9657,5.6893,2.053,2.0329,2.1276,2.0123,5.7467,5.8345,2.4155,2.363,1.3144,1.4879,5.0433,4.9606,2.7234,2.583,1.1961,1.1072,0.14859,0.56019,2.6323,2.6661,2.7999,-3.059
50.0,6.4,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6892,2.053,2.0331,2.1276,2.0118,5.7467,5.8359,2.4155,2.3632,1.3144,1.4875,5.0433,4.9606,2.7234,2.5832,1.1961,1.1074,0.14859,0.55869,2.6323,2.6669,2.7999,-3.0588
50.0,6.4,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.689,2.053,2.0334,2.1276,2.011,5.7467,5.8387,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5835,1.1961,1.1079,0.14859,0.55529,2.6323,2.6686,2.7999,-3.0584
50.0,6.4,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6894,2.053,2.0339,2.1276,2.01,5.7467,5.8444,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.5841,1.1961,1.1086,0.14859,0.54867,2.6323,2.6724,2.7999,-3.0576
50.0,12.8,50.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2933,1.8218,1.7496,5.9657,5.6897,2.053,2.0329,2.1276,2.0125,5.7467,5.8338,2.4155,2.3629,1.3144,1.4879,5.0433,4.9606,2.7234,2.5832,1.1961,1.1072,0.14859,0.5598,2.6323,2.6658,2.7999,-3.0601
50.0,12.8,100.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2933,1.8218,1.7496,5.9657,5.6893,2.053,2.0329,2.1276,2.0122,5.7467,5.8344,2.4155,2.363,1.3144,1.488,5.0433,4.9606,2.7234,2.5831,1.1961,1.1072,0.14859,0.56044,2.6323,2.6661,2.7999,-3.0588
50.0,12.8,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6892,2.053,2.0331,2.1276,2.0117,5.7467,5.8358,2.4155,2.3632,1.3144,1.4875,5.0433,4.9606,2.7234,2.5832,1.1961,1.1074,0.14859,0.55878,2.6323,2.6669,2.7999,-3.0587
50.0,12.8,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7497,5.9657,5.689,2.053,2.0334,2.1276,2.0109,5.7467,5.8387,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5835,1.1961,1.1079,0.14859,0.55529,2.6323,2.6686,2.7999,-3.0584
50.0,12.8,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.7501,5.9657,5.6894,2.053,2.0339,2.1276,2.01,5.7467,5.8444,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.5841,1.1961,1.1086,0.14859,0.54863,2.6323,2.6724,2.7999,-3.0576
50.0,25.6,50.0,3.333e-05,8.0,5.4619,5.4434,2.3446,2.2933,1.8218,1.7496,5.9657,5.6897,2.053,2.0329,2.1276,2.0125,5.7467,5.8336,2.4155,2.363,1.3144,1.4879,5.0433,4.9606,2.7234,2.5832,1.1961,1.1072,0.14859,0.56005,2.6323,2.6657,2.7999,-3.0599
50.0,25.6,100.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2934,1.8218,1.7496,5.9657,5.6893,2.053,2.0329,2.1276,2.0122,5.7467,5.8343,2.4155,2.363,1.3144,1.488,5.0433,4.9606,2.7234,2.5831,1.1961,1.1072,0.14859,0.56054,2.6323,2.666,2.7999,-3.0587
50.0,25.6,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6892,2.053,2.0331,2.1276,2.0117,5.7467,5.8358,2.4155,2.3632,1.3144,1.4875,5.0433,4.9606,2.7234,2.5832,1.1961,1.1074,0.14859,0.55876,2.6323,2.6669,2.7999,-3.0586
50.0,25.6,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7497,5.9657,5.6889,2.053,2.0334,2.1276,2.0109,5.7467,5.8387,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5835,1.1961,1.1079,0.14859,0.55522,2.6323,2.6687,2.7999,-3.0584
50.0,25.6,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.7501,5.9657,5.6893,2.053,2.0339,2.1276,2.01,5.7467,5.8444,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.5841,1.1961,1.1086,0.14859,0.54855,2.6323,2.6724,2.7999,-3.0576
50.0,51.2,50.0,3.333e-05,8.0,5.4619,5.4434,2.3446,2.2933,1.8218,1.7496,5.9657,5.6897,2.053,2.0329,2.1276,2.0125,5.7467,5.8335,2.4155,2.363,1.3144,1.4879,5.0433,4.9606,2.7234,2.5832,1.1961,1.1072,0.14859,0.56011,2.6323,2.6657,2.7999,-3.0598
50.0,51.2,100.0,3.333e-05,8.0,5.4619,5.4433,2.3446,2.2934,1.8218,1.7496,5.9657,5.6893,2.053,2.0329,2.1276,2.0122,5.7467,5.8342,2.4155,2.363,1.3144,1.488,5.0433,4.9606,2.7234,2.5831,1.1961,1.1072,0.14859,0.56053,2.6323,2.666,2.7999,-3.0587
50.0,51.2,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6892,2.053,2.0331,2.1276,2.0117,5.7467,5.8357,2.4155,2.3632,1.3144,1.4875,5.0433,4.9606,2.7234,2.5832,1.1961,1.1074,0.14859,0.5587,2.6323,2.6669,2.7999,-3.0587
50.0,51.2,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7497,5.9657,5.6889,2.053,2.0334,2.1276,2.0109,5.7467,5.8387,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5835,1.1961,1.1079,0.14859,0.55515,2.6323,2.6687,2.7999,-3.0585
50.0,51.2,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.7501,5.9657,5.6893,2.053,2.0339,2.1276,2.01,5.7467,5.8444,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.5841,1.1961,1.1087,0.14859,0.5485,2.6323,2.6724,2.7999,-3.0577
100.0,0.1,50.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6898,2.053,2.033,2.1276,2.0133,5.7467,5.8333,2.4155,2.363,1.3144,1.4877,5.0433,4.9606,2.7234,2.5829,1.1961,1.107,0.14859,0.55965,2.6323,2.6662,2.7999,-3.0604
100.0,0.1,100.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6894,2.053,2.033,2.1276,2.0127,5.7467,5.8338,2.4155,2.363,1.3144,1.4879,5.0433,4.9605,2.7234,2.5829,1.1961,1.1071,0.14859,0.56053,2.6323,2.6662,2.7999,-3.0591
100.0,0.1,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6893,2.053,2.0331,2.1276,2.0121,5.7467,5.8352,2.4155,2.3632,1.3144,1.4876,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55902,2.6323,2.6668,2.7999,-3.0589
100.0,0.1,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.689,2.053,2.0334,2.1276,2.0112,5.7467,5.8381,2.4155,2.3635,1.3144,1.4868,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55557,2.6323,2.6684,2.7999,-3.0587
100.0,0.1,800.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2937,1.8218,1.7501,5.9657,5.6893,2.053,2.0339,2.1276,2.0101,5.7467,5.8438,2.4155,2.3644,1.3144,1.4852,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54904,2.6323,2.672,2.7999,-3.0579
100.0,0.2,50.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2934,1.8218,1.7499,5.9657,5.6898,2.053,2.0331,2.1276,2.0136,5.7467,5.8337,2.4155,2.3631,1.3144,1.4874,5.0433,4.9605,2.7234,2.5828,1.1961,1.107,0.14859,0.55881,2.6323,2.6667,2.7999,-3.0608
100.0,0.2,100.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6894,2.053,2.033,2.1276,2.0129,5.7467,5.8341,2.4155,2.363,1.3144,1.4877,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55998,2.6323,2.6665,2.7999,-3.0593
100.0,0.2,200.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0331,2.1276,2.0122,5.7467,5.8355,2.4155,2.3632,1.3144,1.4874,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55863,2.6323,2.667,2.7999,-3.0591
100.0,0.2,400.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.6891,2.053,2.0334,2.1276,2.0112,5.7467,5.8383,2.4155,2.3636,1.3144,1.4867,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55528,2.6323,2.6685,2.7999,-3.0589
100.0,0.2,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2937,1.8218,1.7501,5.9657,5.6893,2.053,2.0339,2.1276,2.0101,5.7467,5.844,2.4155,2.3645,1.3144,1.4851,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54878,2.6323,2.6721,2.7999,-3.058
100.0,0.4,50.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2935,1.8218,1.75,5.9657,5.6898,2.053,2.0332,2.1276,2.0139,5.7467,5.8344,2.4155,2.3631,1.3144,1.4871,5.0433,4.9605,2.7234,2.5827,1.1961,1.107,0.14859,0.55772,2.6323,2.6673,2.7999,-3.0613
100.0,0.4,100.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2934,1.8218,1.7498,5.9657,5.6895,2.053,2.0331,2.1276,2.0131,5.7467,5.8346,2.4155,2.3631,1.3144,1.4875,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55919,2.6323,2.6669,2.7999,-3.0597
100.0,0.4,200.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2935,1.8218,1.7498,5.9657,5.6893,2.053,2.0332,2.1276,2.0123,5.7467,5.8358,2.4155,2.3633,1.3144,1.4873,5.0433,4.9606,2.7234,2.583,1.1961,1.1073,0.14859,0.55806,2.6323,2.6673,2.7999,-3.0593
100.0,0.4,400.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2936,1.8218,1.7498,5.9657,5.6891,2.053,2.0335,2.1276,2.0113,5.7467,5.8386,2.4155,2.3636,1.3144,1.4866,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55484,2.6323,2.6687,2.7999,-3.059
100.0,0.4,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2938,1.8218,1.7501,5.9657,5.6894,2.053,2.034,2.1276,2.0101,5.7467,5.8442,2.4155,2.3645,1.3144,1.485,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54838,2.6323,2.6723,2.7999,-3.0582
100.0,0.8,50.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2934,1.8218,1.75,5.9657,5.6899,2.053,2.0332,2.1276,2.0139,5.7467,5.835,2.4155,2.3631,1.3144,1.4869,5.0433,4.9605,2.7234,2.5827,1.1961,1.107,0.14859,0.55676,2.6323,2.6675,2.7999,-3.0619
100.0,0.8,100.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2934,1.8218,1.7499,5.9657,5.6895,2.053,2.0332,2.1276,2.0132,5.7467,5.8352,2.4155,2.3631,1.3144,1.4873,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55839,2.6323,2.6672,2.7999,-3.06
100.0,0.8,200.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2935,1.8218,1.7498,5.9657,5.6894,2.053,2.0332,2.1276,2.0124,5.7467,5.8363,2.4155,2.3633,1.3144,1.4871,5.0433,4.9606,2.7234,2.583,1.1961,1.1073,0.14859,0.55744,2.6323,2.6675,2.7999,-3.0596
100.0,0.8,400.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2936,1.8218,1.7499,5.9657,5.6891,2.053,2.0335,2.1276,2.0113,5.7467,5.839,2.4155,2.3636,1.3144,1.4864,5.0433,4.9608,2.7234,2.5834,1.1961,1.1078,0.14859,0.55435,2.6323,2.669,2.7999,-3.0591
100.0,0.8,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2938,1.8218,1.7501,5.9657,5.6895,2.053,2.034,2.1276,2.0102,5.7467,5.8445,2.4155,2.3646,1.3144,1.4849,5.0433,4.9612,2.7234,2.584,1.1961,1.1086,0.14859,0.54792,2.6323,2.6725,2.7999,-3.0583
100.0,1.6,50.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2934,1.8218,1.7499,5.9657,5.6899,2.053,2.0332,2.1276,2.0136,5.7467,5.8354,2.4155,2.3631,1.3144,1.487,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55657,2.6323,2.6673,2.7999,-3.0619
100.0,1.6,100.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2934,1.8218,1.7498,5.9657,5.6895,2.053,2.0331,2.1276,2.0129,5.7467,5.8356,2.4155,2.3631,1.3144,1.4872,5.0433,4.9605,2.7234,2.5828,1.1961,1.1071,0.14859,0.55812,2.6323,2.6672,2.7999,-3.0601
100.0,1.6,200.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2935,1.8218,1.7498,5.9657,5.6894,2.053,2.0332,2.1276,2.0122,5.7467,5.8367,2.4155,2.3633,1.3144,1.487,5.0433,4.9606,2.7234,2.5831,1.1961,1.1074,0.14859,0.55718,2.6323,2.6676,2.7999,-3.0595
100.0,1.6,400.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2936,1.8218,1.7499,5.9657,5.6891,2.053,2.0335,2.1276,2.0112,5.7467,5.8393,2.4155,2.3637,1.3144,1.4863,5.0433,4.9608,2.7234,2.5834,1.1961,1.1079,0.14859,0.55413,2.6323,2.6691,2.7999,-3.059
100.0,1.6,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2938,1.8218,1.7501,5.9657,5.6895,2.053,2.034,2.1276,2.0101,5.7467,5.8448,2.4155,2.3646,1.3144,1.4848,5.0433,4.9612,2.7234,2.584,1.1961,1.1087,0.14859,0.54765,2.6323,2.6727,2.7999,-3.0582
100.0,3.2,50.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2933,1.8218,1.7498,5.9657,5.6898,2.053,2.033,2.1276,2.013,5.7467,5.8353,2.4155,2.363,1.3144,1.4873,5.0433,4.9606,2.7234,2.583,1.1961,1.1072,0.14859,0.55742,2.6323,2.6668,2.7999,-3.0613
100.0,3.2,100.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6894,2.053,2.0331,2.1276,2.0125,5.7467,5.8357,2.4155,2.363,1.3144,1.4874,5.0433,4.9605,2.7234,2.583,1.1961,1.1072,0.14859,0.55867,2.6323,2.6669,2.7999,-3.0596
100.0,3.2,200.0,3.333e-05,8.0,5.4619,5.4431,2.3446,2.2934,1.8218,1.7497,5.9657,5.6893,2.053,2.0332,2.1276,2.0119,5.7467,5.8369,2.4155,2.3633,1.3144,1.4871,5.0433,4.9606,2.7234,2.5832,1.1961,1.1074,0.14859,0.55753,2.6323,2.6675,2.7999,-3.0591
100.0,3.2,400.0,3.333e-05,8.0,5.4619,5.443,2.3446,2.2936,1.8218,1.7498,5.9657,5.6891,2.053,2.0335,2.1276,2.011,5.7467,5.8395,2.4155,2.3637,1.3144,1.4864,5.0433,4.9608,2.7234,2.5835,1.1961,1.1079,0.14859,0.55438,2.6323,2.6691,2.7999,-3.0586
100.0,3.2,800.0,3.333e-05,8.0,5.4619,5.4429,2.3446,2.2938,1.8218,1.7501,5.9657,5.6895,2.053,2.034,2.1276,2.01,5.7467,5.8451,2.4155,2.3646,1.3144,1.4848,5.0433,4.9612,2.7234,2.5841,1.1961,1.1087,0.14859,0.54779,2.6323,2.6728,2.7999,-3.0578
100.0,6.4,50.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2933,1.8218,1.7497,5.9657,5.6897,2.053,2.033,2.1276,2.0125,5.7467,5.835,2.4155,2.3629,1.3144,1.4875,5.0433,4.9606,2.7234,2.5831,1.1961,1.1072,0.14859,0.55852,2.6323,2.6663,2.7999,-3.0605
100.0,6.4,100.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7496,5.9657,5.6893,2.053,2.033,2.1276,2.0122,5.7467,5.8355,2.4155,2.363,1.3144,1.4876,5.0433,4.9606,2.7234,2.5831,1.1961,1.1073,0.14859,0.55942,2.6323,2.6666,2.7999,-3.059
100.0,6.4,200.0,3.333e-05,8.0,5.4619,5.4432,2.3446,2.2934,1.8218,1.7497,5.9657,5.6892,2.053,2.0332,2.1276,2.0117,5.7467,5.8368,2.4155,2.3632,1.3144,1.4873,5.0433,4.9606,2.7234,2.5832,1.1961,1.1075,0.14859,0.55799,2.6323,2.6673,2.7999,-3.0587
