tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
200.0,2.0,100.0,3.333e-05,4.0,0.3,6.1692e-15,391.1,424.67,461.03,495.98,528.83,559.66,588.59,615.75,641.22,665.14,687.59,708.65,728.43,746.99,764.43,780.8,796.18,810.62,824.19,836.93,848.92,860.18,870.77,880.73,890.11,898.93,907.23,915.05,922.42
200.0,2.0,100.0,3.333e-05,8.0,0.3,6.6099e-16,360.37,389.6,422.23,453.81,483.61,511.7,538.19,563.18,586.75,608.99,629.97,649.77,668.45,686.08,702.73,718.45,733.29,747.31,760.56,773.06,784.88,796.05,806.6,816.58,826.0,834.92,843.35,851.32,858.87
200.0,2.0,100.0,3.333e-05,16.0,0.3,0.0,343.98,372.3,403.61,433.85,462.46,489.52,515.15,539.41,562.35,584.04,604.51,623.82,642.04,659.26,675.52,690.88,705.4,719.15,732.14,744.46,756.13,767.17,777.59,787.44,796.76,805.58,813.95,821.88,829.38
200.0,4.0,100.0,3.333e-05,1.0,0.3,3.9659e-15,526.23,664.0,769.51,861.28,942.09,1013.2,1075.7,1130.5,1178.4,1220.8,1257.5,1289.4,1316.9,1340.8,1361.5,1379.4,1394.8,1408.1,1419.7,1429.6,1438.2,1445.7,1452.1,1457.5,1462.1,1466.3,1469.9,1472.9,1475.6
200.0,4.0,100.0,3.333e-05,2.0,0.3,-1.322e-15,467.79,554.67,632.16,701.12,761.95,815.47,862.47,903.68,939.76,971.28,998.79,1022.7,1043.6,1061.7,1077.4,1091.0,1102.8,1112.9,1121.7,1129.2,1135.6,1141.1,1145.7,1149.7,1153.0,1155.9,1158.2,1160.1,1161.7
200.0,4.0,100.0,3.333e-05,4.0,0.3,7.0506e-15,418.39,484.64,547.9,604.83,655.38,700.18,739.83,774.91,805.92,833.3,857.48,878.81,897.62,914.2,928.81,941.67,953.02,963.0,971.79,979.53,986.35,992.36,997.66,1002.4,1006.4,1010.1,1013.3,1016.1,1018.7
200.0,4.0,100.0,3.333e-05,8.0,0.3,-6.6099e-15,386.36,444.88,501.83,553.35,599.31,640.28,676.77,709.26,738.2,763.95,786.87,807.26,825.41,841.55,855.93,868.72,880.13,890.28,899.34,907.43,914.65,921.11,926.88,932.06,936.7,940.88,944.63,948.02,951.09
200.0,4.0,100.0,3.333e-05,16.0,0.3,-1.322e-15,369.21,425.39,479.87,529.19,573.26,612.63,647.83,679.31,707.46,732.63,755.1,775.11,792.91,808.77,822.91,835.52,846.77,856.85,865.86,873.97,881.27,887.82,893.7,898.96,903.7,907.98,911.85,915.37,918.58
200.0,8.0,100.0,3.333e-05,1.0,0.3,-7.4912e-15,570.97,776.33,932.26,1057.0,1156.2,1234.5,1295.3,1342.8,1379.2,1406.8,1427.8,1443.3,1454.7,1463.7,1470.4,1475.5,1479.2,1481.9,1484.1,1485.5,1486.7,1487.6,1488.2,1488.7,1489.0,1489.3,1489.1,1489.4,1489.6
200.0,8.0,100.0,3.333e-05,2.0,0.3,1.7626e-15,516.27,661.12,778.13,871.77,945.73,1003.6,1048.5,1083.1,1109.7,1129.9,1145.1,1156.6,1165.1,1171.3,1175.9,1179.1,1181.3,1182.7,1183.5,1184.0,1184.0,1183.8,1183.4,1182.9,1182.3,1181.5,1180.7,1180.0,1179.1
200.0,8.0,100.0,3.333e-05,4.0,0.3,-6.1692e-15,465.47,580.93,677.69,755.82,818.06,867.33,906.14,936.58,960.37,978.89,993.26,1004.4,1013.0,1019.5,1024.6,1028.3,1031.2,1033.3,1034.9,1036.1,1037.0,1037.6,1037.9,1038.2,1038.4,1038.5,1038.6,1038.6,1038.6
