tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
200.0,0.5,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,5.09,6.0875,0.91445,6.2379
200.0,0.5,800.0,3.333e-05,2.0,4.9778,0.35483,0.72886,5.2921,1.5044,1.0408,4.1431,0.55764,1.7302,5.1587,1.3713,1.187,4.5512,0.49233,1.8014,4.3635,0.51917,1.7388,5.5989,1.3768,1.0833,5.9812,0.28684,0.83412,5.6839,1.2174,0.62385,5.7061,0.63115,6.239,5.0837,1.3795,1.1842,5.4621,0.98321,0.36268,6.2414,0.25524,0.44674,5.4673,1.2954,1.2097,4.3393,0.40316,1.9168,5.6763,0.36958,0.81008,4.2485,0.9506,2.025,4.4729,1.2086,1.9888,5.6357,0.439,0.95239,5.2982,1.444,1.064,3.7781,0.39163,2.0461,6.0449,0.91472,6.2379
200.0,0.5,800.0,3.333e-05,4.0,5.0172,0.29696,0.67304,5.2853,1.5091,1.0784,4.2229,0.56053,1.7236,5.1335,1.3463,1.2085,4.4857,0.51553,1.8317,4.4118,0.53816,1.7142,5.5983,1.3363,1.0863,6.1732,0.26649,0.65317,5.7372,1.2059,0.63865,5.6734,0.63209,6.2569,5.062,1.365,1.2029,5.5198,0.9298,0.29372,0.087461,0.25954,0.33897,5.4769,1.2708,1.1952,4.3304,0.43318,1.9222,5.6601,0.36642,0.82612,4.2332,0.93488,1.9885,4.5035,1.2214,1.9044,5.6238,0.42414,0.93514,5.2784,1.4248,1.1035,3.7324,0.37597,2.1127,6.0167,0.91568,6.2423
200.0,0.5,800.0,3.333e-05,8.0,5.0261,0.27431,0.65641,5.2798,1.5038,1.0861,4.2905,0.5705,1.6946,5.1131,1.3257,1.2239,4.4202,0.535,1.8839,4.4415,0.54292,1.6942,5.6028,1.3187,1.0865,6.2433,0.26224,0.58838,5.7587,1.2089,0.6304,5.6542,0.62944,6.2723,5.0478,1.3525,1.2145,5.5298,0.89311,0.26693,0.14047,0.26401,0.29759,5.4921,1.2614,1.1937,4.3106,0.44077,1.945,5.6382,0.35976,0.84625,4.226,0.93136,1.9919,4.5306,1.1945,1.8492,5.5938,0.41998,0.95849,5.2699,1.4046,1.1161,3.7365,0.36689,2.1086,6.0049,0.9173,6.2556
200.0,0.5,800.0,3.333e-05,16.0,5.0233,0.27489,0.65658,5.2751,1.4916,1.0933,4.3144,0.5717,1.6803,5.103,1.3098,1.237,4.3932,0.54262,1.9143,4.4562,0.54345,1.6824,5.6111,1.3152,1.0849,6.2572,0.25978,0.57844,5.7645,1.2131,0.62201,5.6369,0.62813,0.005824,5.0364,1.3394,1.2268,5.5207,0.88985,0.27399,0.14685,0.2633,0.29747,5.5047,1.2605,1.1947,4.3084,0.43908,1.9518,5.6295,0.35488,0.8563,4.2191,0.93094,2.0006,4.5449,1.1691,1.8166,5.5775,0.41679,0.97362,5.2648,1.3822,1.126,3.7349,0.35974,2.1055,5.9994,0.91897,6.265
200.0,0.5,800.0,3.333e-05,32.0,5.0164,0.27808,0.66191,5.2726,1.4788,1.0988,4.3287,0.57136,1.6689,5.0978,1.2995,1.246,4.3759,0.54803,1.934,4.4644,0.54378,1.6751,5.6163,1.3155,1.0829,6.2544,0.25832,0.58408,5.7635,1.216,0.61861,5.6254,0.62751,0.017212,5.0288,1.3286,1.236,5.5148,0.89087,0.28287,0.14344,0.26178,0.30437,5.5122,1.2619,1.1945,4.3096,0.43759,1.9533,5.6319,0.35242,0.85655,4.2143,0.93146,2.0069,4.5477,1.1601,1.8079,5.5746,0.41447,0.97801,5.2618,1.3638,1.1327,3.73,0.35605,2.1056,5.9979,0.92007,6.2691
200.0,1.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,1.0,800.0,3.333e-05,2.0,4.9774,0.35502,0.72913,5.2921,1.5044,1.0405,4.143,0.55766,1.73,5.1588,1.3713,1.1868,4.5513,0.49243,1.8014,4.3635,0.51919,1.7388,5.5989,1.3768,1.0833,5.9807,0.28702,0.83464,5.6837,1.2175,0.62379,5.7061,0.63116,6.239,5.0838,1.3795,1.1839,5.4618,0.98338,0.36291,6.2411,0.25527,0.44712,5.4673,1.2953,1.2097,4.3395,0.40322,1.9167,5.676,0.3697,0.8106,4.2486,0.95069,2.0252,4.4728,1.2085,1.989,5.6355,0.43915,0.95287,5.2982,1.4441,1.0637,3.7783,0.39174,2.0457,6.045,0.91471,6.2378
200.0,1.0,800.0,3.333e-05,4.0,5.0171,0.29722,0.67318,5.2853,1.5091,1.0781,4.2226,0.5604,1.7237,5.1337,1.3465,1.2082,4.4861,0.51559,1.8317,4.4118,0.53819,1.7142,5.5983,1.3363,1.0863,6.1727,0.26663,0.65362,5.7371,1.206,0.63849,5.6733,0.63212,6.257,5.0623,1.3651,1.2026,5.5194,0.93014,0.29412,0.086963,0.25958,0.33959,5.4768,1.2707,1.1952,4.3308,0.43314,1.922,5.6598,0.36655,0.82668,4.2333,0.93492,1.9886,4.5033,1.2213,1.9049,5.6235,0.42434,0.93583,5.2785,1.425,1.1031,3.7329,0.37606,2.1119,6.0168,0.91567,6.2423
200.0,1.0,800.0,3.333e-05,8.0,5.0263,0.27435,0.6563,5.2799,1.5039,1.0858,4.2906,0.5703,1.6946,5.1135,1.3261,1.2236,4.4204,0.53513,1.8841,4.4419,0.54295,1.6938,5.6027,1.3186,1.0866,6.2438,0.26236,0.58792,5.7589,1.2089,0.63024,5.6541,0.62948,6.2724,5.0481,1.3528,1.2142,5.5295,0.89358,0.26727,0.14071,0.26421,0.29756,5.492,1.2612,1.1937,4.3111,0.44066,1.9446,5.6377,0.35989,0.84697,4.2261,0.93137,1.9919,4.5305,1.1946,1.8497,5.5933,0.42022,0.95924,5.2701,1.405,1.1158,3.7369,0.36694,2.1081,6.005,0.9173,6.2556
200.0,1.0,800.0,3.333e-05,16.0,5.0238,0.27484,0.6561,5.2751,1.492,1.093,4.3147,0.57159,1.6802,5.1034,1.3102,1.2367,4.3933,0.5428,1.9146,4.4568,0.54348,1.682,5.611,1.3149,1.085,6.2581,0.25991,0.57758,5.7648,1.2131,0.62183,5.6368,0.62817,0.0058588,5.0368,1.3397,1.2265,5.5204,0.89013,0.27404,0.14742,0.26361,0.29716,5.5047,1.2602,1.1948,4.3088,0.43902,1.9516,5.6285,0.355,0.85744,4.2193,0.93091,2.0005,4.5449,1.1691,1.8168,5.5765,0.41708,0.97475,5.2651,1.3827,1.1257,3.7352,0.35975,2.1052,5.9994,0.91897,6.265
200.0,1.0,800.0,3.333e-05,32.0,5.0168,0.27799,0.6615,5.2727,1.4793,1.0985,4.329,0.57132,1.6688,5.0982,1.2998,1.2459,4.3759,0.54819,1.9343,4.4649,0.54377,1.6747,5.6163,1.3151,1.0831,6.2557,0.25834,0.58286,5.7638,1.216,0.61837,5.6252,0.6275,0.017418,5.0291,1.3289,1.2357,5.5144,0.89104,0.283,0.14457,0.26204,0.30353,5.5123,1.2615,1.1947,4.3096,0.43751,1.9534,5.6305,0.35242,0.85798,4.2144,0.93141,2.0069,4.5482,1.1603,1.8076,5.5731,0.41471,0.97947,5.262,1.3641,1.1325,3.7308,0.35597,2.1048,5.9978,0.92008,6.2693
200.0,2.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,4.8057,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,2.0,800.0,3.333e-05,2.0,4.9771,0.3552,0.7294,5.2921,1.5044,1.0402,4.1429,0.55768,1.7298,5.1588,1.3714,1.1866,4.5515,0.49254,1.8014,4.3634,0.51921,1.7387,5.5989,1.3768,1.0832,5.9802,0.28718,0.83516,5.6835,1.2176,0.62373,5.7061,0.63116,6.239,5.0838,1.3795,1.1837,5.4616,0.98355,0.36314,6.2408,0.25531,0.44751,5.4673,1.2953,1.2097,4.3397,0.40329,1.9165,5.6757,0.36984,0.8111,4.2487,0.95077,2.0253,4.4728,1.2084,1.9893,5.6353,0.43932,0.95337,5.2982,1.4441,1.0635,3.7786,0.39188,2.0453,6.0452,0.9147,6.2378
200.0,2.0,800.0,3.333e-05,4.0,5.0169,0.29751,0.6734,5.2854,1.5092,1.0777,4.2221,0.56022,1.7237,5.134,1.3468,1.2079,4.4865,0.51563,1.8316,4.4118,0.53821,1.7141,5.5983,1.3363,1.0862,6.1722,0.26676,0.65411,5.7371,1.2061,0.63829,5.6732,0.63214,6.2571,5.0626,1.3653,1.2022,5.5191,0.93048,0.29456,0.086407,0.2596,0.34027,5.4768,1.2706,1.1952,4.3312,0.43309,1.9217,5.6595,0.36668,0.82721,4.2334,0.93496,1.9887,4.5032,1.2213,1.9054,5.6233,0.42456,0.93648,5.2788,1.4253,1.1027,3.7335,0.37616,2.1111,6.0171,0.91566,6.2422
200.0,2.0,800.0,3.333e-05,8.0,5.0263,0.27442,0.65631,5.28,1.5042,1.0854,4.2907,0.56998,1.6946,5.114,1.3265,1.2232,4.4206,0.53526,1.8842,4.4425,0.54296,1.6933,5.6025,1.3184,1.0866,6.2444,0.26249,0.58731,5.7592,1.209,0.63003,5.654,0.62952,6.2725,5.0485,1.3531,1.2138,5.5291,0.89404,0.26765,0.14104,0.26445,0.29747,5.492,1.2609,1.1937,4.3117,0.44052,1.9442,5.6371,0.36003,0.84767,4.2262,0.93139,1.992,4.5305,1.1946,1.8502,5.5929,0.42048,0.95998,5.2705,1.4054,1.1154,3.7373,0.36698,2.1074,6.0052,0.91729,6.2555
200.0,2.0,800.0,3.333e-05,16.0,5.0242,0.27479,0.6556,5.2752,1.4924,1.0927,4.315,0.57144,1.6802,5.1039,1.3107,1.2364,4.3933,0.54299,1.9149,4.4575,0.54347,1.6814,5.6107,1.3146,1.0852,6.2592,0.26006,0.57644,5.7652,1.2131,0.62159,5.6367,0.62821,0.0059271,5.0372,1.3401,1.2261,5.52,0.89039,0.27412,0.14821,0.26402,0.29669,5.5047,1.2599,1.1949,4.3091,0.43892,1.9514,5.6273,0.35511,0.85872,4.2195,0.93089,2.0005,4.5451,1.1692,1.817,5.5754,0.4174,0.97603,5.2654,1.3832,1.1253,3.7357,0.35974,2.1046,5.9995,0.91897,6.2651
200.0,2.0,800.0,3.333e-05,32.0,5.0173,0.27789,0.66098,5.2728,1.4799,1.0983,4.3292,0.57126,1.6688,5.0986,1.3002,1.2457,4.376,0.54831,1.9346,4.4657,0.54373,1.6741,5.6162,1.3146,1.0833,6.2573,0.25837,0.58127,5.7642,1.216,0.61806,5.625,0.62746,0.017644,5.0295,1.3293,1.2354,5.5139,0.89119,0.28314,0.14603,0.2624,0.30243,5.5125,1.261,1.1949,4.3096,0.43741,1.9535,5.6288,0.35238,0.85964,4.2146,0.93135,2.007,4.5488,1.1606,1.8072,5.5713,0.41497,0.98119,5.2623,1.3646,1.1322,3.7319,0.35587,2.1038,5.9977,0.9201,6.2697
200.0,4.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,4.0,800.0,3.333e-05,2.0,4.9769,0.3553,0.72956,5.2921,1.5044,1.0401,4.1429,0.55769,1.7297,5.1588,1.3714,1.1865,4.5516,0.4926,1.8014,4.3634,0.51923,1.7387,5.5989,1.3768,1.0832,5.98,0.28726,0.83542,5.6834,1.2177,0.6237,5.7061,0.63116,6.2389,5.0839,1.3795,1.1836,5.4614,0.98363,0.36327,6.2406,0.25531,0.44773,5.4673,1.2953,1.2097,4.3399,0.40333,1.9164,5.6755,0.36991,0.81131,4.2488,0.95082,2.0254,4.4728,1.2084,1.9895,5.6351,0.43943,0.95366,5.2982,1.4442,1.0633,3.7788,0.39196,2.045,6.0453,0.91469,6.2378
200.0,4.0,800.0,3.333e-05,4.0,5.0168,0.29771,0.67363,5.2854,1.5092,1.0775,4.2218,0.56,1.7238,5.1342,1.347,1.2077,4.4868,0.51563,1.8315,4.4118,0.53821,1.714,5.5983,1.3364,1.0861,6.1718,0.26682,0.65445,5.737,1.2061,0.63812,5.6731,0.63215,6.2571,5.0628,1.3655,1.202,5.519,0.93065,0.29483,0.085986,0.25958,0.34077,5.4768,1.2706,1.1952,4.3315,0.43303,1.9215,5.6594,0.36676,0.82738,4.2334,0.93499,1.9888,4.5032,1.2213,1.9056,5.6232,0.42467,0.93674,5.2789,1.4255,1.1025,3.734,0.37622,2.1104,6.0173,0.91564,6.2421
200.0,4.0,800.0,3.333e-05,8.0,5.0262,0.27453,0.65654,5.2801,1.5044,1.0852,4.2906,0.56957,1.6945,5.1145,1.3268,1.223,4.4208,0.53529,1.8842,4.4431,0.54291,1.6926,5.6024,1.3182,1.0866,6.2449,0.26258,0.58678,5.7595,1.209,0.62981,5.6538,0.62953,6.2726,5.0488,1.3533,1.2136,5.5289,0.89424,0.26793,0.14124,0.26464,0.29745,5.492,1.2608,1.1937,4.312,0.4404,1.9439,5.637,0.36011,0.84793,4.2263,0.93142,1.992,4.5306,1.1947,1.8502,5.5927,0.42063,0.96029,5.2707,1.4057,1.1152,3.7377,0.367,2.1069,6.0054,0.91728,6.2554
200.0,4.0,800.0,3.333e-05,16.0,5.0246,0.27478,0.65531,5.2753,1.4929,1.0925,4.3152,0.57127,1.6801,5.1043,1.3111,1.2361,4.3933,0.54309,1.9151,4.4584,0.5434,1.6805,5.6105,1.3143,1.0853,6.2603,0.26017,0.57538,5.7655,1.2131,0.62136,5.6366,0.62821,0.0060084,5.0374,1.3404,1.2259,5.5197,0.89049,0.27422,0.14891,0.2644,0.29628,5.5047,1.2596,1.195,4.3092,0.43883,1.9513,5.6265,0.35515,0.85955,4.2196,0.9309,2.0006,4.5454,1.1693,1.8169,5.5745,0.41761,0.97693,5.2656,1.3836,1.1251,3.7362,0.3597,2.1041,5.9995,0.91898,6.2651
200.0,4.0,800.0,3.333e-05,32.0,5.0178,0.27781,0.66051,5.2728,1.4804,1.0981,4.3293,0.57123,1.6688,5.0989,1.3004,1.2455,4.376,0.54832,1.9348,4.4664,0.54364,1.6733,5.616,1.3142,1.0834,6.2587,0.25839,0.57987,5.7645,1.216,0.61777,5.6249,0.62739,0.017784,5.0298,1.3297,1.2352,5.5137,0.89126,0.28325,0.14725,0.26278,0.30154,5.5128,1.2607,1.195,4.3094,0.43734,1.9538,5.6276,0.35229,0.86084,4.2147,0.9313,2.007,4.5494,1.161,1.8068,5.5697,0.41513,0.98254,5.2625,1.3649,1.1321,3.733,0.35578,2.1028,5.9975,0.92014,6.27
200.0,8.0,800.0,3.333e-05,1.0,4.867,0.41105,3.9697,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,5.09,6.0875,0.91445,6.2379
200.0,8.0,800.0,3.333e-05,2.0,4.9769,0.35531,0.7296,5.2921,1.5044,1.04,4.1429,0.55768,1.7297,5.1589,1.3714,1.1865,4.5517,0.49261,1.8014,4.3634,0.51926,1.7387,5.5989,1.3768,1.0832,5.98,0.28726,0.83546,5.6834,1.2176,0.6237,5.7061,0.63116,6.2389,5.0839,1.3795,1.1835,5.4614,0.98363,0.36329,6.2406,0.2553,0.44776,5.4673,1.2952,1.2096,4.3399,0.40332,1.9164,5.6756,0.36989,0.81116,4.2488,0.95082,2.0254,4.4728,1.2084,1.9895,5.6351,0.43946,0.95373,5.2983,1.4442,1.0633,3.7789,0.39199,2.0449,6.0454,0.91469,6.2378
200.0,8.0,800.0,3.333e-05,4.0,5.0167,0.2978,0.6738,5.2855,1.5092,1.0775,4.2216,0.55983,1.7238,5.1344,1.3471,1.2076,4.4869,0.51559,1.8314,4.4117,0.53819,1.7139,5.5983,1.3365,1.0861,6.1715,0.2668,0.65472,5.737,1.206,0.638,5.673,0.63214,6.2571,5.0629,1.3656,1.202,5.519,0.93064,0.2949,0.085698,0.25951,0.34107,5.4768,1.2706,1.1951,4.3315,0.43298,1.9214,5.6596,0.36675,0.82718,4.2335,0.935,1.9888,4.5032,1.2214,1.9056,5.6234,0.42467,0.9366,5.279,1.4256,1.1024,3.7342,0.37622,2.1102,6.0174,0.91563,6.2421
200.0,8.0,800.0,3.333e-05,8.0,5.0259,0.27466,0.6569,5.2802,1.5045,1.0852,4.2904,0.56921,1.6946,5.1146,1.3269,1.223,4.4211,0.5352,1.884,4.4435,0.54283,1.692,5.6023,1.3182,1.0865,6.245,0.2626,0.58668,5.7597,1.209,0.62965,5.6537,0.62954,6.2726,5.049,1.3534,1.2136,5.5289,0.8942,0.26805,0.141,0.26468,0.29773,5.4919,1.2607,1.1936,4.312,0.44034,1.9438,5.6372,0.36012,0.8477,4.2264,0.93145,1.9919,4.5309,1.1948,1.8499,5.5929,0.42065,0.96013,5.2708,1.4058,1.1151,3.7378,0.36698,2.1067,6.0055,0.91728,6.2554
200.0,8.0,800.0,3.333e-05,16.0,5.0246,0.27482,0.65533,5.2753,1.4931,1.0925,4.3152,0.57112,1.6801,5.1044,1.3112,1.2361,4.3934,0.54306,1.915,4.4591,0.54333,1.6797,5.6103,1.3142,1.0853,6.2608,0.2602,0.57487,5.7657,1.2131,0.62125,5.6365,0.62821,0.0060493,5.0375,1.3406,1.2259,5.5196,0.89047,0.27433,0.14905,0.26459,0.29626,5.5048,1.2595,1.195,4.3092,0.43878,1.9512,5.6264,0.35512,0.85963,4.2196,0.93091,2.0006,4.5456,1.1694,1.8167,5.5742,0.41767,0.97717,5.2657,1.3837,1.1251,3.7365,0.35967,2.1038,5.9995,0.91899,6.2652
200.0,8.0,800.0,3.333e-05,32.0,5.018,0.27777,0.66026,5.2727,1.4807,1.098,4.3292,0.57123,1.6689,5.099,1.3005,1.2454,4.376,0.54827,1.9349,4.4671,0.54359,1.6726,5.6158,1.314,1.0834,6.2593,0.25839,0.57923,5.7646,1.216,0.61763,5.6248,0.62733,0.017788,5.0298,1.3298,1.2352,5.5136,0.89131,0.28333,0.14759,0.263,0.30135,5.513,1.2606,1.1951,4.3092,0.43732,1.954,5.6272,0.35219,0.86115,4.2146,0.93127,2.0071,4.5496,1.1612,1.8065,5.569,0.41517,0.9831,5.2625,1.3651,1.132,3.7335,0.35573,2.1024,5.9974,0.92017,6.2702
200.0,16.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,4.8057,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,16.0,800.0,3.333e-05,2.0,4.9769,0.3553,0.7296,5.2921,1.5044,1.04,4.1429,0.55768,1.7297,5.1589,1.3714,1.1864,4.5517,0.49263,1.8013,4.3634,0.51929,1.7387,5.5989,1.3768,1.0831,5.98,0.28724,0.83548,5.6834,1.2176,0.62371,5.7061,0.63115,6.2389,5.084,1.3796,1.1835,5.4614,0.98362,0.36328,6.2406,0.25527,0.4478,5.4674,1.2952,1.2096,4.3398,0.40327,1.9165,5.6757,0.36985,0.81095,4.2488,0.95082,2.0254,4.4728,1.2084,1.9895,5.6351,0.43947,0.9538,5.2983,1.4442,1.0633,3.7789,0.39199,2.0448,6.0454,0.91469,6.2378
200.0,16.0,800.0,3.333e-05,4.0,5.0167,0.29785,0.67387,5.2855,1.5093,1.0775,4.2216,0.55974,1.7238,5.1344,1.3472,1.2076,4.487,0.51557,1.8313,4.4116,0.53817,1.7139,5.5984,1.3365,1.086,6.1711,0.26675,0.65505,5.737,1.206,0.63793,5.673,0.63212,6.2571,5.063,1.3656,1.202,5.519,0.93061,0.29491,0.085416,0.25942,0.34136,5.4769,1.2706,1.1951,4.3314,0.43295,1.9214,5.6597,0.36673,0.82697,4.2335,0.935,1.9887,4.5032,1.2215,1.9056,5.6234,0.42465,0.93648,5.279,1.4257,1.1024,3.7342,0.3762,2.1101,6.0175,0.91562,6.2421
200.0,16.0,800.0,3.333e-05,8.0,5.0258,0.27477,0.65717,5.2802,1.5045,1.0852,4.2903,0.56901,1.6946,5.1147,1.3269,1.223,4.4214,0.53509,1.8838,4.4437,0.54278,1.6917,5.6022,1.3183,1.0865,6.2446,0.26258,0.58696,5.7597,1.2089,0.62956,5.6536,0.62955,6.2726,5.049,1.3534,1.2136,5.5289,0.89414,0.26812,0.14043,0.26458,0.29825,5.4919,1.2608,1.1936,4.3119,0.44032,1.9438,5.6374,0.36012,0.84744,4.2263,0.93147,1.9919,4.5309,1.1948,1.8497,5.5931,0.42064,0.95994,5.2709,1.4058,1.1151,3.7378,0.36697,2.1066,6.0055,0.91727,6.2553
200.0,16.0,800.0,3.333e-05,16.0,5.0245,0.27487,0.65547,5.2753,1.4932,1.0925,4.3152,0.57101,1.6801,5.1044,1.3112,1.2362,4.3936,0.54299,1.9149,4.4595,0.54329,1.6793,5.6102,1.3142,1.0852,6.2608,0.26019,0.57486,5.7657,1.2131,0.62123,5.6364,0.62821,0.0060539,5.0375,1.3406,1.2259,5.5196,0.89045,0.27442,0.14869,0.26454,0.2966,5.5049,1.2595,1.1949,4.3093,0.43876,1.9512,5.6266,0.3551,0.85945,4.2196,0.93092,2.0005,4.5457,1.1694,1.8165,5.5742,0.41767,0.97714,5.2657,1.3838,1.1251,3.7365,0.35964,2.1038,5.9995,0.91899,6.2652
200.0,16.0,800.0,3.333e-05,32.0,5.018,0.27777,0.66023,5.2727,1.4808,1.0979,4.3292,0.57123,1.6689,5.0989,1.3006,1.2454,4.376,0.54823,1.935,4.4674,0.54358,1.6722,5.6157,1.314,1.0834,6.2594,0.25838,0.57916,5.7646,1.216,0.61761,5.6247,0.62731,0.01777,5.0297,1.3299,1.2352,5.5136,0.89134,0.28339,0.14733,0.26299,0.30162,5.5131,1.2606,1.195,4.3092,0.43731,1.9541,5.6273,0.35214,0.86106,4.2146,0.93126,2.0071,4.5497,1.1612,1.8065,5.5688,0.41518,0.98324,5.2624,1.3651,1.132,3.7336,0.35571,2.1023,5.9973,0.92018,6.2703
400.0,0.5,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,0.5,800.0,3.333e-05,2.0,4.9773,0.35513,0.72928,5.2921,1.5043,1.0404,4.1429,0.55768,1.7299,5.1588,1.3713,1.1868,4.5514,0.49249,1.8014,4.3635,0.51919,1.7388,5.5989,1.3768,1.0833,5.9804,0.28712,0.83497,5.6836,1.2176,0.62376,5.7061,0.63116,6.239,5.0838,1.3795,1.1839,5.4617,0.98349,0.36305,6.2409,0.2553,0.44735,5.4673,1.2953,1.2097,4.3396,0.40324,1.9166,5.6758,0.36977,0.81088,4.2487,0.95075,2.0253,4.4728,1.2084,1.9892,5.6354,0.43924,0.95315,5.2982,1.4441,1.0636,3.7784,0.3918,2.0455,6.0451,0.91471,6.2378
