D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_failure,strain_1,strain_2,strain_3,strain_4,strain_5,strain_6,strain_7,strain_8,strain_9,strain_10
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2.538490191257769e-12,5436.171755136034,1,800,80,1147920.8076096,0.0054511302134947,0.0109361798777,0.015593644806213,0.015593644806213,0.02045280735649,0.02516751937079,0.02976615891108,0.034271644914981,0.034271644914981,0.0397555271805
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2.538490191257769e-12,62935.988718376415,1,800,80,427920.80760956,0.0021280078086261,0.0039126850719192,0.0054575388099389,0.0077044304206353,0.0077044304206353,0.010955027796529,0.010955027796529,0.015633966995463,0.015633966995463,0.017397422133422
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2.538490191257769e-12,728626.4773031414,1,800,80,126203.44042969,0.0010451470121906,0.0016318545902311,0.002133425928541,0.0028640779584277,0.0028640779584277,0.0039340006812458,0.0039340006812458,0.00561101368817,0.00561101368817,0.0075906642780629
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,1811.7799667461795,1,800,80,4439310.8076096,0.015584808051107,0.029744135357475,0.043014525413636,0.060002524317209,0.072508900739724,0.084984827293217,0.097546812972358,0.11029516493664,0.12335846805105,0.1371322813662
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,20975.452705221705,1,800,80,2861520.8076096,0.010930764836684,0.020442879288344,0.029747303930304,0.038664401377216,0.04732254976676,0.055810365219766,0.064193361715424,0.072523063442278,0.080844971018599,0.089982480076401
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,242838.3270950638,1,800,80,1124880.8076096,0.005449572837866,0.010934204618938,0.015591200687585,0.015591200687585,0.020449587699719,0.025163288077619,0.029760775987955,0.029760775987955,0.034265757578224,0.039168596448623
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,3623.144006043611,1,800,80,4439310.8076096,0.015584761871917,0.029744197086428,0.043014686921822,0.060002832625112,0.072509340869452,0.084985427137182,0.097547611177095,0.11029622048441,0.12336017013235,0.1371390292773
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,3623.144006043611,1,800,80,4248960.8076096,0.015585264447561,0.029744973428284,0.043015785668333,0.055804333609553,0.068352383394667,0.080825082335362,0.093347792952918,0.10602457098051,0.11896014481343,0.13118734610923
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,41946.09010908776,1,800,80,1997520.8076096,0.0076902115742401,0.015587658399558,0.02044446382677,0.029749911544044,0.034248307869918,0.0430247512053,0.047329037469375,0.051591627802063,0.060030504131553,0.064901392740919
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,485620.9061811526,1,800,80,715920.80760956,0.003908224614491,0.0054509392265124,0.007694022662204,0.010937090989151,0.015595692549611,0.015595692549611,0.020457278644386,0.020457278644386,0.025178718031719,0.02630133790008
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,5436.171755136034,1,800,80,3883920.8076096,0.015585617150727,0.029745633478945,0.038662022717566,0.051579386224977,0.064187094864246,0.072513969917307,0.084991827035837,0.097556700597328,0.11031117867061,0.12003199816563
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,62935.988718376415,1,800,80,1579920.8076096,0.0076907466867603,0.010932384556649,0.02044579475966,0.025157690490868,0.029752317691664,0.034251519589647,0.03867284170855,0.043030849204909,0.047338530066705,0.052632462914812
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,728626.4773031414,1,800,80,571920.80760956,0.0028511651372379,0.0054520618378541,0.0076957210832268,0.01093980175269,0.01093980175269,0.015600483159548,0.015600483159548,0.015600483159548,0.020468378347548,0.021696996767255
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,1811.7799667461795,1,800,80,3495120.8076096,0.0155867914801,0.025153933105217,0.038664126823509,0.047321939784655,0.055809271350693,0.068359537811,0.076676819049374,0.08917559951748,0.09757805124003,0.1086491120446
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,20975.452705221705,1,800,80,1291920.8076096,0.0054497197995253,0.010934015902967,0.015590744810758,0.020448698943479,0.025161677242954,0.029757787105368,0.034259137229071,0.034259137229071,0.038683938232656,0.044038233295778
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,242838.3270950638,1,800,80,548880.80760956,0.002852337566784,0.0054543786345083,0.0076993069410928,0.0076993069410928,0.010945838311008,0.010945838311008,0.015612293734129,0.015612293734129,0.020691232372537,0.021599643413053
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,3623.144006043611,1,800,80,2429520.8076096,0.010931903935267,0.020444411541174,0.025155660697011,0.034247619450869,0.043023284713037,0.047326922158519,0.055816691920888,0.064203049275099,0.068374880706747,0.077388154220395
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,41946.09010908776,1,800,80,2573520.8076096,0.010930868554297,0.020443137187463,0.029747765607277,0.034245617928402,0.043020520000167,0.051584608951217,0.06001365302165,0.068366131572264,0.072529930532536,0.081651525502339
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,41946.09010908776,1,800,80,989520.80760956,0.0054508537508112,0.0076937126494631,0.010936441121555,0.0155944270577,0.020454570252273,0.020454570252273,0.025171198544251,0.029774618230191,0.029774618230191,0.035333217400542
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,485620.9061811526,1,800,80,292712.59224701,0.0016285515358722,0.0028539399000399,0.0039132220737162,0.0054588978195499,0.0054588978195499,0.0077077483064025,0.0077077483064025,0.010965931684365,0.010965931684365,0.012398786199239
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,5436.171755136034,1,800,80,1997520.8076096,0.0076909801311108,0.015588570541976,0.020445535728005,0.029751463199166,0.034250187737896,0.043027539917134,0.047332458622867,0.051595856978004,0.06003840910777,0.064923413640036
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,62935.988718376415,1,800,80,715920.80760956,0.003908937995916,0.0054517991889368,0.0076951394892012,0.010938658837333,0.015598063901785,0.015598063901785,0.020461143969269,0.020461143969269,0.025185239609835,0.026330920277014
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,3.2173490177942926e-13,728626.4773031414,1,800,80,195171.72816467,0.0012837464115811,0.0021286773295862,0.002855322593798,0.0039156622564151,0.0039156622564151,0.0054635771643384,0.0054635771643384,0.0077188464920477,0.0077188464920477,0.0086673956524708
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,5.076980382515538e-12,1811.7799667461795,1,800,80,1579920.8076096,0.0076936114008898,0.010935571655463,0.020450370027063,0.02516339329102,0.029759430249259,0.034260404292455,0.038683984392775,0.043044934717741,0.047356546431993,0.052705523193835
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,5.076980382515538e-12,20975.452705221705,1,800,80,571920.80760956,0.0028535108185364,0.0054556093755693,0.0077005785575146,0.010946954690583,0.010946954690583,0.015611801303022,0.015611801303022,0.015611801303022,0.020487870341582,0.021739754207807
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,5.076980382515538e-12,242838.3270950638,1,800,80,189260.16064453,0.0012853634337856,0.0021317456513313,0.00286022477687,0.0039242662066579,0.0039242662066579,0.005480753323169,0.005480753323169,0.0078653145357386,0.0078653145357386,0.0098921566951342
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,5.076980382515538e-12,3623.144006043611,1,800,80,1124880.8076096,0.005452256528496,0.010937908943316,0.01559596303847,0.01559596303847,0.020456094161252,0.025172211324898,0.029772977172495,0.029772977172495,0.034282343839426,0.039166827663011
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,5.076980382515538e-12,41946.09010908776,1,800,80,425722.8614502,0.0021289010581548,0.003914318762666,0.0054600016498146,0.0077084460452133,0.0077084460452133,0.010962361582724,0.010962361582724,0.015659117832496,0.015659117832496,0.017980344068053
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,485620.9061811526,1,800,80,1003920.8076096,0.0054498062488702,0.0076924219799842,0.010934739438729,0.015592017605511,0.020450906777035,0.020450906777035,0.025165519125609,0.029765155706714,0.034287569916979,0.035549834592838
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,5.076980382515538e-12,485620.9061811526,1,800,80,118321.35040283,0.0010457678886804,0.0016330319975685,0.0021353736275179,0.0028677089400943,0.0028677089400943,0.0039420580926134,0.0039420580926134,0.0039420580926134,0.0058461167628949,0.0058461167628949
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,5.076980382515538e-12,5436.171755136034,1,800,80,859920.80760956,0.0039102569475174,0.0076965061827735,0.010940086208213,0.015599495125729,0.015599495125729,0.020462085369083,0.020462085369083,0.025182558629433,0.029793339983636,0.030904523080537
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,5.076980382515538e-12,62935.988718376415,1,800,80,292712.59224701,0.0016300205014338,0.0028563237371826,0.0039166906244295,0.0054643892222126,0.0054643892222126,0.0077172931334058,0.0077172931334058,0.010986546064756,0.010986546064756,0.012859703264141
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,5.076980382515538e-12,728626.4773031414,1,800,80,84165.626953125,0.000878451943628,0.0012872208272506,0.0016347309895187,0.0021389199820775,0.0021389199820775,0.0028760708254875,0.0028760708254875,0.0039824764024728,0.0039824764024728,0.0052247115299902
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,1811.7799667461795,1,800,80,4439310.8076096,0.015585096519853,0.029744559484563,0.043015105775079,0.060003361733405,0.072509981518511,0.084986209716186,0.097548573268483,0.11029741138738,0.1233617343312,0.13714295806231
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,20975.452705221705,1,800,80,2429520.8076096,0.01093119653812,0.020443561570029,0.025154688655259,0.034246316454813,0.043021506040216,0.047324833850073,0.055813779943778,0.064198876685776,0.068369699909919,0.077336684072789
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,242838.3270950638,1,800,80,980880.80760956,0.0039076976178111,0.0076928689440554,0.01093534103348,0.015592884163526,0.020452251785758,0.020452251785758,0.025167674796884,0.029769055999492,0.029769055999492,0.034803781923378
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,3623.144006043611,1,800,80,4027920.8076096,0.015585613777265,0.029745534803281,0.043016612238249,0.051579095658822,0.064186636660514,0.076669614682783,0.089164168442896,0.10178003016009,0.11030724670209,0.12434786113891
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,41946.09010908776,1,800,80,1709520.8076096,0.0076906691794314,0.015588422600297,0.020445492510827,0.025157256410872,0.029751708198079,0.034250662974476,0.043028955949308,0.047335025416266,0.051601482912571,0.056469351155166
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,485620.9061811526,1,800,80,692880.80760956,0.0039088268099156,0.0054518010355603,0.0076952995494067,0.010939087676487,0.015599105014657,0.015599105014657,0.020464372970738,0.020464372970738,0.025304537446023,0.025947749160432
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,5436.171755136034,1,800,80,4281360.8076096,0.015585047623834,0.029744707433929,0.043015446953608,0.055803897074654,0.068351816923089,0.080824342444843,0.09334681797082,0.10602326346598,0.11895828465602,0.13217068523565
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,5436.171755136034,1,800,80,3451920.8076096,0.015586017388685,0.025153044888054,0.034243827327326,0.047320479623742,0.055807446329338,0.068356946211665,0.076673499532862,0.084996184102045,0.097565899566601,0.10715192827062
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,62935.988718376415,1,800,80,1421520.8076096,0.0054490323486589,0.010933105445893,0.015589601790275,0.020447171000756,0.025159614342669,0.029755000249798,0.034255329003251,0.038678548766206,0.043040974766852,0.048079264064204
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,728626.4773031414,1,800,80,548880.80760956,0.0028516829199634,0.0054531902343487,0.0076974985787822,0.0076974985787822,0.010942842250793,0.010942842250793,0.015606666187765,0.015606666187765,0.020520714384431,0.021275061273693
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,1811.7799667461795,1,800,80,3005520.8076096,0.010931715154498,0.020443860988291,0.029748415215141,0.043021069530225,0.051585010411714,0.060013652682768,0.068364580054871,0.076684262979615,0.085015765842374,0.094171585351302
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,20975.452705221705,1,800,80,1147920.8076096,0.0054503726103864,0.010935199006074,0.015592430321007,0.015592430321007,0.020451214809308,0.025165426627504,0.029763447193792,0.034268248599996,0.034268248599996,0.039803575151244
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,242838.3270950638,1,800,80,427920.80760956,0.002127418762585,0.00391181360864,0.0054563429655826,0.007702664580132,0.007702664580132,0.010952287099828,0.010952287099828,0.015630758143043,0.015630758143043,0.017530190066787
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,3623.144006043611,1,800,80,2040720.8076096,0.0076910968695424,0.015588604055436,0.020445509436839,0.029751275837715,0.034249884537776,0.043026855976237,0.04733143721996,0.055824331110874,0.060030110985564,0.066197547220408
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,41946.09010908776,1,800,80,836880.80760956,0.0039089654765911,0.0076950154638948,0.010938385630579,0.015597499281894,0.015597499281894,0.020459850937914,0.020459850937914,0.025181210810053,0.025181210810053,0.030382624067062
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,485620.9061811526,1,800,80,269657.47891846,0.00162906121784,0.0028551653735289,0.0039152979918977,0.0054627104350294,0.0054627104350294,0.0077159982413702,0.0077159982413702,0.0077159982413702,0.011132647646418,0.012052636351698
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,5436.171755136034,1,800,80,1709520.8076096,0.0076916035849985,0.015589613965517,0.020446954936231,0.025159081547296,0.029753990924858,0.034253525387279,0.043033531129609,0.047340919457842,0.051609545710203,0.056520554085309
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,62935.988718376415,1,800,80,2011920.8076096,0.0076899908583272,0.015587355013068,0.020444084725704,0.029749316292476,0.034247563208794,0.043023568157229,0.047327515311875,0.051589600688863,0.060023986278738,0.065227509326704
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,62935.988718376415,1,800,80,690000.80760956,0.0039097386715551,0.0054529574681101,0.0076968855271845,0.010941438578537,0.015602867901752,0.015602867901752,0.020471002516179,0.020471002516179,0.025392810259023,0.02588156602419
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,728626.4773031414,1,800,80,189260.16064453,0.0012841595859789,0.0021296494482451,0.0028569738362244,0.00391869357385,0.00391869357385,0.005469935287571,0.005469935287571,0.0077440716023316,0.0077440716023316,0.009199812636965
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,1811.7799667461795,1,800,80,1291920.8076096,0.0054524100663183,0.010937428076946,0.015594858582336,0.020453919699993,0.025168352687543,0.029766306201267,0.034270034254627,0.034270034254627,0.038697988207556,0.044059705180523
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,20975.452705221705,1,800,80,548880.80760956,0.0028547629121224,0.0054583290135519,0.0077049103809478,0.0077049103809478,0.010954352653331,0.010954352653331,0.015626183866713,0.015626183866713,0.020704691821896,0.021611721864626
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,242838.3270950638,1,800,80,130144.48544312,0.0010458647375334,0.0016324835718549,0.0021339413309364,0.0028642015049169,0.0028642015049169,0.0039322542462968,0.0039322542462968,0.0055016416334516,0.0055016416334516,0.0065727893997299
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,3623.144006043611,1,800,80,1003920.8076096,0.0054537050514974,0.007697097715927,0.010940691428164,0.015600092399775,0.020462567936494,0.020462567936494,0.02518253153597,0.029790763861728,0.034490429025307,0.036029001173822
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,41946.09010908776,1,800,80,292712.59224701,0.0016304382232786,0.0028567588727444,0.0039171241007938,0.0054647506301126,0.0054647506301126,0.0077172213977611,0.0077172213977611,0.010982437958452,0.010982437958452,0.012409374521457
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,485620.9061811526,1,800,80,86792.99029541,0.0008787656507897,0.0012875283703102,0.0016350311901925,0.0021391510912282,0.0021391510912282,0.0028758062592172,0.0028758062592172,0.0039674334998953,0.0039674334998953,0.0050511306002585
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,5436.171755136034,1,800,80,715920.80760956,0.00391153645595,0.005454880080403,0.0076990094451762,0.010943835913991,0.015605440622536,0.015605440622536,0.020472320299565,0.020472320299565,0.025202318757373,0.02634498233015
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,62935.988718376415,1,800,80,195171.72816467,0.001285437599828,0.0021310711793506,0.0028585909297556,0.0039205554201827,0.0039205554201827,0.0054715355990012,0.0054715355990012,0.0077328832524435,0.0077328832524435,0.0086293968167486
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,728626.4773031414,1,800,80,859920.80760956,0.0039079846404285,0.0076935897479361,0.01093645579017,0.015594686423501,0.015594686423501,0.020455491736664,0.020455491736664,0.025174701587136,0.029975878062157,0.031825884752459
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,728626.4773031414,1,800,80,57891.993530273,0.0007620161341924,0.0010471214030993,0.0012886908693618,0.0016374255111538,0.0016374255111538,0.0021445007892601,0.0021445007892601,0.0028903783708029,0.0028903783708029,0.0033362121010477
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,1811.7799667461795,1,800,80,4027920.8076096,0.0155859502917,0.029745878620689,0.043017001904375,0.051579532425735,0.064187169267505,0.076670276135875,0.089164992920431,0.10178102825694,0.11030819345172,0.12432123715862
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,1811.7799667461795,1,800,93,1382493.9405538,0.01306860519768,0.02648849919311,0.040003771548835,0.050429318360112,0.064841023828448,0.071998368408308,0.085093272874494,0.095602855352569,0.10617414438373,0.1179546605349
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,20975.452705221705,1,800,93,1106486.0455158,0.013070024384207,0.018600775012634,0.026490808284149,0.04223623567952,0.050434452371845,0.057668895599699,0.064848006531051,0.077033671146452,0.085107843843321,0.095079527974822
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,20975.452705221705,1,800,93,659820.9352478,0.0092106342786836,0.013073175621462,0.018604844856877,0.026496252244164,0.026496252244164,0.037767817274502,0.042249569295419,0.050457240561651,0.050457240561651,0.059435738622554
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,242838.3270950638,1,800,93,283845.2409668,0.0034103416544773,0.0065343251912025,0.0092175108143677,0.013083883053917,0.013083883053917,0.018623073073216,0.018623073073216,0.02653945143942,0.02653945143942,0.029406288791874
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,3623.144006043611,1,800,93,1070124.3631723,0.013071052806837,0.01860193239998,0.026492164123924,0.040009579346464,0.050437405108725,0.057672376471051,0.064852236059749,0.074888300615004,0.085125914623721,0.092266260789654
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,41946.09010908776,1,800,93,454985.1206749,0.0065308787377418,0.009212268953316,0.013075498930623,0.018608244556515,0.026501474554262,0.026501474554262,0.026501474554262,0.037776469029802,0.037776469029802,0.042775303918068
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,485620.9061811526,1,800,93,130144.48544312,0.0019348908710621,0.0034119652094888,0.0046854938214879,0.0065385175588295,0.0065385175588295,0.0092248968194549,0.0092248968194549,0.013099430346287,0.013099430346287,0.014456237430943
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,5436.171755136034,1,800,93,860932.46228302,0.0092095198334626,0.018602740529003,0.026493267259026,0.037763418574821,0.040011719510765,0.04554769643244,0.057676959872229,0.064858301190664,0.064858301190664,0.075264774968998
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,62935.988718376415,1,800,93,425722.8614502,0.0046812678086831,0.0092136432075186,0.013077550798439,0.018611463822705,0.018611463822705,0.026506969676823,0.026506969676823,0.03778770804885,0.03778770804885,0.040280443627729
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,728626.4773031414,1,800,93,119897.7684082,0.0019354149803023,0.0034133295713025,0.0046877941079427,0.0065426871402402,0.0065426871402402,0.0092338370250986,0.0092338370250986,0.0092338370250986,0.013230356502801,0.01420879648546
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2.538490191257769e-12,1811.7799667461795,1,800,93,839384.7986721,0.0092116307815212,0.018605629394566,0.026496893463911,0.0377682193374,0.040018283262765,0.045557073155045,0.050452661228174,0.057692111602564,0.064880129376717,0.07382588168506
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2.538490191257769e-12,20975.452705221705,1,800,93,412421.83452988,0.0046834913971366,0.009217652234515,0.013083470168143,0.018620918179538,0.018620918179538,0.026524043290545,0.026524043290545,0.026524043290545,0.03797583154729,0.040307677841232
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,242838.3270950638,1,800,93,500208.61220398,0.0065297447121974,0.013073621258954,0.018605620801219,0.018605620801219,0.026497547279024,0.026497547279024,0.037770051987297,0.037770051987297,0.042257392283996,0.046475361297378
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2.538490191257769e-12,242838.3270950638,1,800,93,86792.99029541,0.0015197668764783,0.0025404496845086,0.0034170037572596,0.0046940373451491,0.0046940373451491,0.0065546064093886,0.0065546064093886,0.0092660484315655,0.0092660484315655,0.011208804213474
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2.538490191257769e-12,3623.144006043611,1,800,93,500208.61220398,0.0065317310322031,0.01307610665432,0.018608661319963,0.018608661319963,0.026501527348543,0.026501527348543,0.037775583415031,0.037775583415031,0.042266876200246,0.046370896101905
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2.538490191257769e-12,41946.09010908776,1,800,93,195171.72816467,0.002537822063544,0.0046857486545632,0.0065384327357718,0.009223961801605,0.009223961801605,0.013095050340518,0.013095050340518,0.018646932835957,0.018646932835957,0.020886099505071
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2.538490191257769e-12,485620.9061811526,1,800,93,56140.41796875,0.0012301893108934,0.0019387950144598,0.0025436264836877,0.0034232339936837,0.0034232339936837,0.0047078057870421,0.0047078057870421,0.0066444631475821,0.0066444631475821,0.0084761615184868
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2.538490191257769e-12,5436.171755136034,1,800,93,431043.27221832,0.0046820833864735,0.0092142157277389,0.013077936900158,0.018611510657213,0.018611510657213,0.026506163685616,0.026506163685616,0.037783704113947,0.037783704113947,0.040583067016477
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2.538490191257769e-12,62935.988718376415,1,800,93,130144.48544312,0.0019359870643492,0.0034136082489896,0.0046877842439185,0.0065420063940162,0.0065420063940162,0.0092307238811877,0.0092307238811877,0.013110570061613,0.013110570061613,0.014610469298611
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2.538490191257769e-12,728626.4773031414,1,800,93,38624.662353516,0.0010278089313628,0.0015215124676158,0.0019402998082015,0.0025466331211493,0.0025466331211493,0.0034299360862079,0.0034299360862079,0.0047291613381349,0.0047291613381349,0.0058087841752956
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,1811.7799667461795,1,800,93,1382493.9405538,0.013069066255351,0.026489112191033,0.040004623585637,0.0504303792336,0.064842356144959,0.071999885729401,0.085095431601716,0.095606076381684,0.10618003007349,0.11797993740936
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,20975.452705221705,1,800,93,1005481.3723396,0.013070815264965,0.018601756775023,0.026492059067464,0.03776185775395,0.04554493577611,0.05767287877934,0.064853001735778,0.072013012315181,0.080340551158735,0.087306669572249
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,242838.3270950638,1,800,93,431043.27221832,0.0046804807022338,0.0092123059235412,0.013075660809764,0.018608602514403,0.018608602514403,0.026502222001387,0.026502222001387,0.037778293683785,0.037778293683785,0.04070743431086
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,3623.144006043611,1,800,93,1382493.9405538,0.013069002681255,0.026489142339449,0.040004777597479,0.050430632966504,0.064842732496139,0.072000339571648,0.085096168737289,0.09560725685064,0.10618229869789,0.11799007862594
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2.0388762457996827e-14,3623.144006043611,1,800,93,1354881.7880242,0.013069547938939,0.026489909917605,0.037758984152181,0.050432122587027,0.057666145534419,0.072002611571073,0.080253745150494,0.093403573627047,0.10365619438718,0.11564896315484
