tau_s,b,tau_0,gamma_0,n,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,valid_y_21,valid_y_22,valid_y_23,valid_y_24,valid_y_25,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20,prd_y_21,prd_y_22,prd_y_23,prd_y_24,prd_y_25
999.999999999999,9.999999999999995,199.99999999999983,3.330000000000002e-05,3.0000000000000004,35999999.99999989,0.016507000000000008,0.02193500000000001,0.02193500000000001,0.029303000000000013,0.029303000000000013,0.035158000000000016,0.035158000000000016,0.035158000000000036,0.04016999999999999,0.04017000000000001,0.04016999999999997,0.04852700000000003,0.04852700000000003,0.04852700000000003,0.048527000000000056,0.04852700000000003,0.054048000000000006,0.054048000000000006,0.054048000000000006,0.059190999999999994,0.059190999999999994,0.059190999999999994,0.059190999999999994,0.064421,0.064421,32222572.603082817,0.015707239015543467,0.02103296964267355,0.022874443731570628,0.02828691498431453,0.030159091165998235,0.032114477512638094,0.032493085289911544,0.039189530627550956,0.04104892579276463,0.04187171958704595,0.0432563687773508,0.04456253020986829,0.04541957302928732,0.05251930289258166,0.053532181134749154,0.054382207354809274,0.05564233625705901,0.05705761646130321,0.05779980745260102,0.06396897054315069,0.06491826185389148,0.06629072428011303,0.067613532999117,0.0687874283752811,0.07119528161536633
499.99999999999943,0.10000000000000005,100.0,3.330000000000002e-05,3.999999999999999,332188.87669999956,0.003951600000000002,0.007277900000000007,0.007277900000000007,0.013790000000000002,0.013790000000000002,0.020159000000000014,0.020159000000000003,0.026442000000000007,0.029549000000000016,0.03263400000000001,0.035704,0.03876100000000002,0.04181299999999998,0.044870000000000014,0.04794800000000001,0.051096,0.05425200000000003,0.05743900000000002,0.06068100000000001,0.064025,0.067626,0.07043900000000002,0.07450200000000007,0.07997300000000006,0.08327899999999999,489105.96963884623,0.005043303690914492,0.010081160826267681,0.015721731655378005,0.02064261820599621,0.025938938835928186,0.03054246033692102,0.03628703060761794,0.040158336518535384,0.04448204783622435,0.04963940226180054,0.05398097201479242,0.05825939191263033,0.06253251413542368,0.06681708079405138,0.0707416674802678,0.07584236749071009,0.07982404033341577,0.08414732202114762,0.087944844684299,0.09341012753927602,0.0974881953795115,0.10176473440868104,0.1067806675757269,0.11199706395396174,0.11564265287054318
1999.9999999999982,9.999999999999995,399.9999999999997,3.330000000000002e-05,4.999999999999999,35999999.99999989,0.0006516600000000002,0.0007557600000000007,0.0007557600000000007,0.0009276200000000004,0.0009276200000000004,0.0009276200000000004,0.0009276200000000004,0.0012000000000000008,0.0012000000000000008,0.0012000000000000008,0.0012000000000000008,0.0012000000000000008,0.0012000000000000008,0.0015141000000000006,0.0015141000000000006,0.0015141000000000006,0.0015141000000000006,0.0015141000000000006,0.0015141000000000006,0.001776800000000001,0.001776800000000001,0.001776800000000001,0.001776800000000001,0.001776800000000001,0.0018339000000000018,33096098.25899953,0.0005733970883366844,0.0006993338104210316,0.0006918288701005065,0.0008870834039509344,0.0008656853935870166,0.0008879255894614597,0.0008754912267484813,0.0011454975631771135,0.0011694218444195045,0.0011532238364743228,0.0011582375048344632,0.0011515908148834121,0.0011470498502842363,0.0014675362859102592,0.0014556395139986062,0.0014629851816474848,0.0014563238181926228,0.0014676766246919544,0.0014488795637253335,0.0017127251193093482,0.0017083746489048133,0.0017031575907381085,0.001705278750160182,0.001698422556253663,0.0017522692787393188
499.99999999999943,9.999999999999995,100.0,3.330000000000002e-05,4.999999999999999,35999999.99999989,0.007938500000000012,0.009850800000000009,0.009850800000000009,0.012127000000000015,0.012127000000000008,0.012127000000000002,0.012127000000000008,0.014853000000000005,0.014853000000000005,0.014853000000000005,0.014853000000000005,0.014852999999999996,0.014853000000000012,0.017478,0.017478,0.017478,0.017478,0.01747800000000001,0.017478,0.019473000000000008,0.019473000000000008,0.019473000000000008,0.019472999999999997,0.019473000000000008,0.019898000000000006,37990575.04478795,0.008040289174782647,0.010393632170887667,0.010483383726810642,0.013183659036899139,0.013018908387380406,0.013459350396193611,0.013220642865386783,0.01596855264132669,0.016209781032629683,0.016136319252158977,0.016251484438075305,0.01648370501559037,0.016569991169850876,0.018825918497450994,0.018892626898518103,0.018849859369293828,0.019097140756055106,0.019298366354710147,0.019338477595750064,0.021075348855445084,0.02103570915379557,0.02124099473596105,0.021317997577941214,0.02145878124617025,0.02195832327886882
999.999999999999,1.0,100.0,3.330000000000002e-05,4.999999999999999,35999999.99999989,0.020659000000000007,0.02695300000000001,0.02695300000000001,0.034371,0.03437100000000001,0.03965500000000002,0.03965500000000002,0.03965500000000002,0.043792000000000025,0.043792000000000025,0.043792000000000025,0.04978700000000002,0.04978700000000002,0.04978700000000002,0.04978700000000002,0.049787000000000046,0.049787,0.056168999999999976,0.056168999999999976,0.056168999999999976,0.056168999999999976,0.056168999999999976,0.056168999999999976,0.05915300000000001,0.05915300000000001,39267985.1285585,0.01737778113378894,0.02508843549424748,0.026840331006223565,0.0344544372226362,0.034919929025278726,0.037301910620354914,0.03786992987558947,0.043085589835972105,0.04498458319880626,0.04542242247353115,0.04654357247224891,0.04789063871995746,0.04842427690681773,0.051944984822189434,0.05296892961061309,0.05314336493559749,0.05420548494553344,0.055576540906287164,0.05585692346219203,0.05848595046601,0.05874081571133876,0.05929331068054022,0.05990030474129866,0.060510392935443726,0.0617428022299554
999.999999999999,0.10000000000000005,100.0,3.330000000000002e-05,1.0,18035.50709999999,0.013223000000000007,0.02534200000000001,0.037097000000000026,0.037097000000000026,0.04852900000000002,0.05967400000000002,0.07055800000000005,0.081207,0.09163900000000004,0.10187000000000003,0.10187000000000003,0.11192000000000003,0.1311400000000001,0.1311400000000001,0.1311400000000001,0.14917000000000002,0.14917000000000002,0.1658100000000001,0.1658100000000001,0.18124000000000012,0.18124000000000012,0.18124000000000012,0.19563000000000003,0.20258000000000007,0.20599000000000006,22576.071449400748,0.011928436009713323,0.02289838313042327,0.03303673364977455,0.04224385253854931,0.051594109890201835,0.06176710127181295,0.073091569967644,0.079483202222258,0.0879636780863795,0.09652708242007081,0.10694061077643571,0.11395658297232211,0.12376115938686726,0.12950689036669452,0.13903477840710549,0.14700153821529952,0.15497583549644484,0.16133183284951547,0.16969726932260265,0.1796481613093815,0.18226511782143728,0.1913922828306571,0.1992526681505577,0.20755954893441014,0.21366196763535855
1999.9999999999982,100.0,499.99999999999943,3.330000000000002e-05,4.999999999999999,35999999.99999989,0.0005568200000000005,0.0005880200000000006,0.0005880200000000006,0.0006336700000000001,0.0006336700000000001,0.0006336700000000001,0.0006336700000000001,0.0006968100000000002,0.0006968100000000002,0.0006968100000000002,0.0006968100000000002,0.0006968100000000002,0.0006968100000000002,0.000762410000000001,0.000762410000000001,0.000762410000000001,0.000762410000000001,0.000762410000000001,0.000762410000000001,0.0008139400000000002,0.0008139400000000002,0.0008139400000000002,0.0008139400000000002,0.0008139400000000002,0.0008250000000000008,31583096.40606842,0.00046090218566530557,0.0005111387620456246,0.0004984022455663461,0.0005642307212855871,0.0005435054021802121,0.0005634943262940614,0.0005439691495687905,0.0006275556115634966,0.0006424397395797105,0.0006294781854225811,0.000623056061160932,0.000616906271636941,0.0006085600665406988,0.000726045943883468,0.0007125729715785701,0.0007125820136423708,0.0007030713629667906,0.0006992590165356856,0.000691569356228143,0.0007782946506860787,0.0007776993554556291,0.0007674617747088652,0.0007601679337622316,0.0007532205412057061,0.000764564608997227
1499.9999999999989,1.0,199.99999999999983,3.330000000000002e-05,1.9999999999999998,1503238.5535000002,0.026870000000000015,0.042041000000000016,0.05338600000000003,0.06307800000000004,0.07164400000000004,0.08608599999999997,0.08608599999999997,0.09896000000000002,0.10504,0.11082000000000004,0.12191999999999999,0.12191999999999999,0.13243000000000002,0.13743999999999998,0.14230000000000007,0.14230000000000007,0.15190000000000006,0.15657,0.16111000000000003,0.17000000000000007,0.17000000000000007,0.17862000000000014,0.17862000000000014,0.1869599999999999,0.19100000000000006,1889713.235333018,0.03162491770765848,0.04915792161874014,0.06286726568692177,0.0726611187410682,0.08447786533803907,0.09284037717694837,0.10286646774424073,0.10504146537302575,0.11323686141434813,0.12169720581226204,0.12743561219206492,0.1351375327595015,0.1406258253818764,0.14314697851945832,0.14995246428545775,0.1542955611582465,0.16058130990003575,0.1655602472241711,0.1708064889520104,0.1740122404411978,0.1793206498038521,0.18378090337042394,0.18896503577239798,0.1942609786761904,0.19745741088575763
999.999999999999,1.0,199.99999999999983,3.330000000000002e-05,1.0,63753.42069999993,0.021665000000000007,0.038007999999999986,0.03800800000000001,0.05253699999999998,0.06581,0.07815200000000003,0.07815200000000003,0.08976499999999998,0.10078999999999998,0.11132000000000002,0.11132000000000002,0.13045000000000007,0.13045000000000007,0.13964,0.13964,0.15641000000000008,0.15641000000000008,0.15641000000000008,0.1718700000000001,0.1718700000000001,0.1718700000000001,0.1863,0.1863,0.19980000000000003,0.19980000000000003,57440.174318603276,0.017892047097623914,0.031102329976042866,0.04035129954478967,0.05163117337523058,0.06158502323083926,0.07109512557000537,0.0792202783545651,0.0883063054019174,0.09676907675300997,0.10434347184130423,0.11167809610594495,0.11972521040644868,0.12772328619276907,0.13596076845260857,0.14421397403735486,0.14981548782961285,0.15821672015691066,0.1633710993957476,0.17149891880161766,0.1798863757095723,0.1846701359339818,0.19165144278794233,0.19736456373665348,0.20425402423166175,0.21053439031385673
1499.9999999999989,9.999999999999995,399.9999999999997,3.330000000000002e-05,1.0,227750.70709999994,0.014098000000000005,0.03082500000000001,0.038106000000000015,0.05152199999999998,0.05152199999999998,0.06433000000000003,0.07680900000000003,0.07680900000000003,0.0891190000000001,0.10135999999999996,0.10135999999999996,0.11359000000000001,0.12587,0.13821,0.13821,0.15064999999999995,0.16321,0.16321,0.17585999999999996,0.18869,0.18869,0.20165000000000005,0.21472000000000013,0.22125999999999998,0.22738,197750.1781853309,0.016942212178525897,0.029234883510173778,0.0374179199456049,0.04867081470729596,0.05891333409633296,0.06705379504285776,0.07666709693107471,0.08343272249518978,0.09387303699887453,0.10161347436437007,0.1078245400292005,0.11694782404456704,0.12496939620481552,0.1340109704756132,0.14035792154544877,0.14828634602513915,0.157212313740725,0.16383934610843995,0.1720151208426448,0.17959876168508482,0.1870461260530294,0.1948306086234884,0.200632583774197,0.2084352844498057,0.215497851964513
999.999999999999,9.999999999999995,399.9999999999997,3.330000000000002e-05,3.999999999999999,35999999.99999989,0.0018591000000000011,0.002754000000000003,0.002754000000000003,0.004065700000000004,0.004065700000000004,0.004065700000000004,0.004065700000000004,0.005880600000000002,0.005880600000000002,0.005880600000000002,0.005880600000000002,0.005880600000000002,0.005880600000000002,0.007778600000000003,0.007778600000000003,0.007778600000000003,0.007778600000000003,0.007778600000000003,0.007778600000000003,0.009283500000000005,0.009283500000000005,0.009283500000000005,0.009283500000000005,0.009283500000000005,0.009606900000000005,40017573.06653592,0.002065230612991926,0.002980081696205231,0.0030915738845156216,0.004387252963185166,0.004450572788583766,0.004671434479585544,0.004643178017718551,0.006528240647994052,0.006633162721282822,0.006663489501030954,0.006822765294607329,0.006889482989558608,0.006954736460282488,0.008874173893676356,0.009039325028521549,0.009057152317067186,0.009132098838088328,0.009235150429769912,0.009382688780815477,0.01088487161583095,0.010961405639180445,0.01106220220857477,0.01113401443961726,0.011186975121241196,0.011612797646704835
1499.9999999999989,0.10000000000000005,299.99999999999983,3.330000000000002e-05,3.0000000000000004,3704409.2927,0.004414600000000003,0.008214400000000005,0.015679000000000002,0.023,0.02300000000000001,0.030196000000000004,0.03728300000000003,0.04429000000000002,0.04429000000000002,0.051217000000000026,0.05465200000000003,0.061472000000000034,0.06486199999999999,0.06824099999999997,0.07497700000000007,0.07834000000000003,0.08170700000000004,0.08848799999999997,0.09194499999999994,0.09713400000000001,0.10251000000000002,0.1080300000000001,0.11381999999999999,0.11793999999999996,0.12432000000000001,3928596.1438360335,0.006634973804481184,0.012717820334350158,0.018687634556630375,0.024337684643369013,0.029710739080582575,0.03595721461974006,0.04113742890121389,0.04644831119458798,0.05147175665807928,0.05683456368278282,0.06222641129651595,0.06755735215846821,0.07225370325535142,0.07623707401739159,0.0823970649460256,0.08703543917435397,0.09160766332443837,0.09633735477718149,0.10295192829928997,0.1053766213559727,0.11091148821061693,0.11657989626574135,0.12231629327849994,0.12818724275145565,0.13396204754562752
499.99999999999943,0.10000000000000005,499.99999999999943,3.330000000000002e-05,1.0,76336.33269999991,0.010966000000000012,0.02143400000000001,0.031938,0.04248100000000002,0.05306800000000002,0.05306800000000002,0.06370099999999997,0.07438500000000006,0.085123,0.09591599999999993,0.10677000000000006,0.11768000000000008,0.12865000000000004,0.13969,0.15079,0.16194999999999996,0.16194999999999996,0.17317000000000005,0.18445000000000009,0.19579000000000005,0.2071800000000001,0.21862000000000006,0.2300800000000001,0.24156,0.2501600000000002,95007.01635036767,0.009105239242271785,0.017736506725786617,0.03031941573600117,0.03721192404873394,0.0485385185600166,0.057327491097244526,0.06948101837029987,0.07708883514284959,0.0874652794198673,0.09768347783722922,0.10604045045726475,0.11618182628718861,0.1289088969999193,0.13388618930086385,0.14377535415238274,0.1542357498788695,0.16443180619653977,0.1737211823151633,0.18366079290946175,0.19160311899007473,0.20229057624987679,0.20957271638164948,0.2196756087703358,0.23080157944670424,0.23934286696041931
999.999999999999,100.0,399.9999999999997,3.330000000000002e-05,4.999999999999999,35999999.99999989,0.0006260100000000003,0.0006946000000000008,0.0006946000000000008,0.0007912800000000008,0.0007912800000000008,0.0007912800000000008,0.0007912800000000008,0.000921290000000001,0.000921290000000001,0.000921290000000001,0.000921290000000001,0.000921290000000001,0.000921290000000001,0.0010543000000000002,0.0010543000000000002,0.0010543000000000002,0.0010543000000000002,0.0010543000000000002,0.0010543000000000002,0.0011581000000000007,0.0011581000000000007,0.0011581000000000007,0.0011581000000000007,0.0011581000000000007,0.0011804000000000014,33952691.90441785,0.000637728923721092,0.0007236430786065478,0.0007174326900983041,0.000828856034374848,0.000804794034453035,0.0008312161795128644,0.000809886311775368,0.0009518523283968583,0.0009634330317969759,0.0009551701303105616,0.0009487381129284652,0.0009433564939425706,0.000936053910619118,0.0011082708995224914,0.0010968430776642822,0.0010971577833399802,0.0010894690189465202,0.0010846253302494039,0.001079139875573781,0.0012111845122005007,0.0012101128277121865,0.0012023659502941938,0.0011947307128229029,0.0011891472146486227,0.0012096141180778152
